"","PAR","month","yday"
"670",56.0019995488692,"07",196
"671",55.679999533575,"07",196
"672",54.7899994913023,"07",196
"673",56.3939995674882,"07",196
"674",56.1819995574187,"07",196
"675",55.8879995434545,"07",196
"676",54.9519994989969,"07",196
"677",55.8979995439295,"07",196
"678",56.2059995585587,"07",196
"679",56.2179995591287,"07",196
"680",55.1119995065965,"07",196
"681",56.9499995938968,"08",227
"682",56.865999589907,"08",227
"683",56.6279995786026,"08",227
"684",56.5539995750878,"08",227
"685",56.861999589717,"08",227
"686",56.5539995750878,"08",227
"687",56.3399995649233,"08",227
"688",56.1079995539039,"08",227
"689",56.5859995766077,"08",227
"690",56.3459995652083,"08",227
"691",56.2359995599836,"08",227
"692",56.1099995539989,"08",227
"693",56.6599995801225,"08",227
"694",56.2399995601736,"08",227
"695",56.0519995512441,"08",227
"696",55.9919995483942,"08",227
"697",56.3459995652083,"08",227
"698",55.9859995481092,"08",227
"699",56.1399995554239,"08",227
"700",55.699999534525,"08",227
"701",55.0299995027017,"09",258
"702",55.0919995056465,"09",258
"703",55.0199995022267,"09",258
"704",54.9479994988069,"09",258
"705",55.70599953481,"09",258
"706",55.7339995361399,"09",258
"707",55.7679995377548,"09",258
"708",55.8459995414596,"09",258
"709",56.1379995553289,"09",258
"710",55.5299995264504,"09",258
"711",55.6359995314851,"09",258
"712",55.8799995430745,"09",258
"713",55.7839995385148,"09",258
"714",55.70599953481,"09",258
"715",56.1439995556138,"09",258
"716",56.4359995694831,"09",258
"717",54.4839994767681,"09",258
"718",55.2139995114412,"09",258
"719",55.9679995472543,"09",258
"720",55.8899995435495,"09",258
"721",51.9999993587844,"10",288
"722",51.3159993262962,"10",288
"723",51.1279993173666,"10",288
"724",50.6539992948528,"10",288
"725",52.3519993755035,"10",288
"726",52.5319993840531,"10",288
"727",52.3379993748385,"10",288
"728",51.5539993376005,"10",288
"729",52.9079994019121,"10",288
"730",52.8419993987773,"10",288
"731",52.7699993953574,"10",288
"732",52.7199993929826,"10",288
"733",53.0539994088467,"10",288
"734",52.9879994057119,"10",288
"735",52.9199994024821,"10",288
"736",52.6139993879478,"10",288
"737",52.8719994002022,"10",288
"738",52.7299993934575,"10",288
"739",52.4139993784484,"10",288
"740",52.4219993788283,"10",288
"741",NA,"10",288
