"","Cruise","Leg","Day","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_umol_kg","SiOH4_Cumana","  PO4_Cumana","NO3_Cumana","NH4 ","NO2 ","NO3NO2 ","PO4","SiOH4","pH","Alkalinity","TCO2","fCO2","Salinity_bott","Salinity_bottcorr","Salinity_ctd","Temp_ctd","Sigma-t_ctd","TPP","PIP","POC","PN","C/N part.","POC","PN","DON_USF","DOP_USF","DOC","TOC","PriPro","Chl","Phaeo","Date","DateString","yday"
"96",5,1,13,3,1996,500,502,NA,NA,73.54,3.07,0.27,NA,NA,NA,NA,NA,NA,0.002441,NA,NA,36.274,36.28,36.263,17.246,26.4251,NA,NA,22.06,4.84,5.32,21.52,4.72,NA,NA,NA,NA,NA,NA,NA,1996-03-13,"1996-3-13",72
"97",5,1,13,3,1996,750,752,NA,NA,81.63,3.34,0.27,NA,NA,NA,NA,NA,NA,0.002462,NA,NA,36.227,36.233,36.219,17.09,26.4287,NA,NA,23.72,5.18,5.35,23.15,5.05,NA,NA,NA,NA,NA,NA,NA,1996-03-13,"1996-3-13",72
"98",5,1,13,3,1996,1000,1000.5,NA,NA,84.61,3.38,0.27,NA,NA,NA,NA,NA,NA,0.00246,NA,NA,36.216,36.222,36.21,17.096,26.4205,NA,NA,29.39,5.11,6.72,28.68,4.98,NA,NA,NA,NA,NA,NA,NA,1996-03-13,"1996-3-13",72
"99",5,1,13,3,1996,1310,1308,NA,NA,96.39,3.46,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.215,36.221,36.205,17.138,26.4067,NA,NA,23.72,4.44,6.23,23.15,4.33,NA,NA,NA,NA,NA,NA,NA,1996-03-13,"1996-3-13",72
"101",6,1,16,4,1996,1,1.5,5.47,238.46,1.86,0.12,0.82,NA,NA,NA,NA,NA,7.9921,0.002425,2131.8,441.7,36.848,36.871,36.865,22.999,25.3495,NA,NA,368.7,40.2,10.7,359.81,39.23,NA,NA,95,NA,4.28,2.6,0.89,1996-04-16,"1996-4-16",106
"102",6,1,16,4,1996,7,7,5.45,237.42,2.05,0.05,0.96,NA,NA,NA,NA,NA,8.0143,0.002416,2110.2,405.1,36.842,36.865,36.856,22.496,25.4877,NA,NA,365.5,38.9,10.96,356.69,37.96,NA,NA,81,NA,5.52,4.21,1.34,1996-04-16,"1996-4-16",106
"103",6,1,16,4,1996,15,15.5,4.15,180.73,2.14,0.11,1.52,NA,NA,NA,NA,NA,8.0309,0.002417,2101,382,36.842,36.865,36.86,22.2,25.5761,NA,NA,359.4,59.9,7,350.74,58.46,NA,NA,132,NA,3.68,8.02,4.18,1996-04-16,"1996-4-16",106
"104",6,1,16,4,1996,25,26,3.83,166.69,2.23,0.22,1.83,NA,NA,NA,NA,NA,7.9657,0.002419,2141.8,459.4,NA,NA,36.865,22.2,25.5807,NA,NA,395,68.9,6.69,385.48,67.24,NA,NA,NA,NA,0.41,5.33,3.82,1996-04-16,"1996-4-16",106
"105",6,1,16,4,1996,35,36,3.02,131.56,3.81,0.47,6.62,NA,NA,NA,NA,NA,7.8915,0.002414,2178,546.7,36.83,36.853,36.851,21.491,25.7702,NA,NA,148.55,24,7.22,144.97,23.42,NA,NA,89,NA,0.09,3.14,2.1,1996-04-16,"1996-4-16",106
"106",6,1,16,4,1996,55,56.5,3.34,145.57,4.46,0.44,8.92,NA,NA,NA,NA,NA,7.8845,0.002413,2181.2,540.2,36.776,36.799,36.79,20.719,25.9369,NA,NA,79.75,11.05,8.42,77.83,10.78,NA,NA,72,NA,0,0.25,0.37,1996-04-16,"1996-4-16",106
"107",6,1,16,4,1996,75,75.5,3.17,138.04,4.56,0.46,9.7,NA,NA,NA,NA,NA,7.8894,NA,NA,NA,36.738,36.761,36.751,20.316,26.0176,NA,NA,34.35,4.7,8.53,33.52,4.59,NA,NA,84,NA,0,0.07,0.18,1996-04-16,"1996-4-16",106
"108",6,1,16,4,1996,100,101,3.17,138.04,4.93,0.46,11.03,NA,NA,NA,NA,NA,7.8968,0.002411,2173.1,507.7,36.735,36.758,36.717,20.028,26.0698,NA,NA,33.8,4.8,8.22,32.99,4.68,NA,NA,84,NA,0,0.04,0.07,1996-04-16,"1996-4-16",106
"109",6,1,16,4,1996,130,131,2.95,128.51,NA,0.56,13.59,NA,NA,NA,NA,NA,7.898,0.0024,2162.4,500,36.674,36.697,36.697,19.84,26.099,NA,NA,44.3,6.35,8.14,43.23,6.2,NA,NA,86,NA,NA,NA,NA,1996-04-16,"1996-4-16",106
"110",6,1,16,4,1996,160,161,2.51,109.45,8.37,0.72,13.92,NA,NA,NA,NA,NA,7.858,NA,NA,NA,36.6,36.623,36.623,19.3,26.185,NA,NA,28.95,3.3,10.23,28.25,3.22,NA,NA,73,NA,NA,NA,NA,1996-04-16,"1996-4-16",106
"111",6,1,16,4,1996,200,201.5,0.7,30.25,13.72,1.16,9.79,NA,NA,NA,NA,NA,7.7383,0.002382,2223.3,720.1,36.45,36.473,36.49,18.37,26.32,NA,NA,12.5,2,7.29,12.2,1.95,NA,NA,65,NA,NA,NA,NA,1996-04-16,"1996-4-16",106
"112",6,1,16,4,1996,250,251,0.19,8.2,34.41,1.52,1.68,NA,NA,NA,NA,NA,7.7106,0.002395,2246.7,765.8,36.379,36.402,36.411,17.94,26.37,NA,NA,22.55,3.3,7.97,22.01,3.22,NA,NA,62,NA,NA,NA,NA,1996-04-16,"1996-4-16",106
"113",6,1,16,4,1996,300,300,0.07,3.19,42.41,2.58,0.84,NA,NA,NA,NA,NA,7.6776,0.002409,2273.3,833,36.349,36.372,36.369,17.72,26.39,NA,NA,31.4,5.4,6.78,30.64,5.27,NA,NA,107,NA,NA,NA,NA,1996-04-16,"1996-4-16",106
"114",6,1,16,4,1996,350,352,0,0,50.22,2.75,0.84,NA,NA,NA,NA,NA,7.6668,NA,NA,NA,36.323,36.346,NA,NA,NA,NA,NA,33.2,6.25,6.2,32.4,6.1,NA,NA,77,NA,NA,NA,NA,1996-04-16,"1996-4-16",106
"115",6,1,16,4,1996,400,401,0,0,55.8,2.88,0.85,NA,NA,NA,NA,NA,7.6,0.002409,2291.9,NA,36.3,36.323,NA,NA,NA,NA,NA,19.55,2.95,7.73,19.08,2.88,NA,NA,117,NA,NA,NA,NA,1996-04-16,"1996-4-16",106
"116",6,1,16,4,1996,500,500,NA,NA,69.21,3.2,0.86,NA,NA,NA,NA,NA,7.6361,0.002443,2322.5,NA,36.257,36.28,NA,NA,NA,NA,NA,26.65,3.95,7.87,26.01,3.85,NA,NA,68,NA,NA,NA,NA,1996-04-16,"1996-4-16",106
"117",6,1,16,4,1996,750,750.5,NA,NA,82.22,3.47,0.86,NA,NA,NA,NA,NA,7.6144,0.002459,2346.4,NA,36.215,36.238,NA,NA,NA,NA,NA,24.45,5,5.71,23.86,4.88,NA,NA,67,NA,NA,NA,NA,1996-04-16,"1996-4-16",106
"118",6,1,16,4,1996,1000,1001,NA,NA,84.84,3.55,0.86,NA,NA,NA,NA,NA,7.6167,0.002451,2337.5,NA,36.214,36.237,NA,NA,NA,NA,NA,23.15,3.4,7.94,22.59,3.32,NA,NA,80,NA,NA,NA,NA,1996-04-16,"1996-4-16",106
"119",6,1,16,4,1996,1310,1310,NA,NA,91.14,3.69,0.86,NA,NA,NA,NA,NA,7.584,0.00247,2368.8,NA,36.203,36.226,NA,NA,NA,NA,NA,26.1,4.05,7.52,25.47,3.95,NA,NA,59,NA,NA,NA,NA,1996-04-16,"1996-4-16",106
"121",7,2,9,5,1996,1,2,4.97,216.31,1.68,0.05,0.51,NA,NA,NA,NA,NA,8.0482,0.002426,2098.7,380.1,36.798,36.822,36.821,23.189,25.26,NA,NA,515.4,58.2,10.33,502.98,56.8,NA,NA,NA,NA,65.45,6.44,1.07,1996-05-09,"1996-5-9",129
"122",7,2,9,5,1996,7,8,4.72,205.49,1.88,0.04,0.52,NA,NA,NA,NA,NA,8.0515,0.002426,2096.2,371.2,36.802,36.826,36.832,22.842,25.3694,NA,NA,423.1,53.1,9.3,412.9,51.82,NA,NA,NA,NA,42.43,5.8,2.68,1996-05-09,"1996-5-9",129
"123",7,2,9,5,1996,15,15.5,2.61,113.45,5.11,0.44,8.76,NA,NA,NA,NA,NA,7.924,0.00241,2156.9,493.1,36.8,36.824,36.832,21.176,25.8407,NA,NA,48.9,7.9,7.22,47.72,7.71,NA,NA,NA,NA,2.51,1.94,1.09,1996-05-09,"1996-5-9",129
"124",7,2,9,5,1996,25,26,2.62,114.19,4.95,0.47,9.9,NA,NA,NA,NA,NA,7.9143,0.002417,2168.6,505.2,36.803,36.827,36.797,21.047,25.85,NA,NA,46.25,8.9,6.06,45.14,8.69,NA,NA,NA,NA,0,0.13,0.21,1996-05-09,"1996-5-9",129
"125",7,2,9,5,1996,35,36,2.77,120.55,5.23,0.44,9.81,NA,NA,NA,NA,NA,7.9242,0.002418,2164.1,489.2,36.765,36.789,36.823,20.907,25.9081,NA,NA,45.8,8.7,6.14,44.7,8.49,NA,NA,NA,NA,0,0.1,0.13,1996-05-09,"1996-5-9",129
"126",7,2,9,5,1996,55,55,2.8,121.9,5.28,0.47,9.99,NA,NA,NA,NA,NA,7.9197,0.002426,2174,495.1,36.781,36.805,36.746,20.824,25.8719,NA,NA,30.5,4.8,7.41,29.76,4.68,NA,NA,NA,NA,0.07,0.12,0.17,1996-05-09,"1996-5-9",129
"127",7,2,9,5,1996,75,75.5,2.92,126.92,5.04,0.44,9.95,NA,NA,NA,NA,NA,8.0593,0.002407,2074,326,36.737,36.761,36.724,20.39,25.9731,NA,NA,27.15,3.7,8.56,26.5,3.61,NA,NA,NA,NA,0,0.07,0.1,1996-05-09,"1996-5-9",129
"128",7,2,9,5,1996,100,101,2.94,128.14,5.35,0.46,10.01,NA,NA,NA,NA,NA,7.9277,0.002411,2156.3,465,36.697,36.721,36.682,19.955,26.0572,NA,NA,29.35,3.95,8.67,28.64,3.85,NA,NA,NA,NA,0.02,0.05,0.09,1996-05-09,"1996-5-9",129
"129",7,2,9,5,1996,130,133,2.48,108.02,7.86,0.66,11.28,NA,NA,NA,NA,NA,7.8998,0.002406,2167.1,491.1,36.619,36.643,36.655,19.447,26.1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-05-09,"1996-5-9",129
"130",7,2,9,5,1996,160,159,2.22,96.5,10.17,0.77,11.68,NA,NA,NA,NA,NA,7.8561,0.002397,2181.5,542.8,36.612,36.636,36.597,19.072,26.2236,NA,NA,24,2.95,9.49,23.42,2.88,NA,NA,NA,NA,NA,NA,NA,1996-05-09,"1996-5-9",129
"131",7,2,9,5,1996,200,204,0.67,29.09,24.04,1.41,11.22,NA,NA,NA,NA,NA,7.7029,0.002411,2265.8,797.6,36.444,36.468,36.501,18.276,26.3528,NA,NA,17.85,2.65,7.86,17.42,2.59,NA,NA,NA,NA,NA,NA,NA,1996-05-09,"1996-5-9",129
"132",7,2,9,5,1996,250,253.5,0.1,4.34,39.57,1.89,1.07,NA,NA,NA,NA,NA,7.6131,0.002416,2307,997,36.384,36.408,36.396,17.905,26.3652,NA,NA,41.8,7.55,6.46,40.79,7.37,NA,NA,NA,NA,NA,NA,NA,1996-05-09,"1996-5-9",129
"133",7,2,9,5,1996,300,302,0.09,4.1,45.34,2.4,0.59,NA,NA,NA,NA,NA,7.6572,0.002421,2293.3,884.8,NA,NA,36.37,17.76,26.3812,NA,NA,28.8,3.7,9.08,28.11,3.61,NA,NA,NA,NA,NA,NA,NA,1996-05-09,"1996-5-9",129
"134",7,2,9,5,1996,350,351,0,0,50.53,2.65,0.54,NA,NA,NA,NA,NA,7.6106,0.00243,2320.9,997.9,NA,NA,36.342,17.612,26.3967,NA,NA,36.65,5.85,7.31,35.77,5.71,NA,NA,NA,NA,NA,NA,NA,1996-05-09,"1996-5-9",129
"135",7,2,9,5,1996,400,404,0,0,59.17,2.86,0.53,NA,NA,NA,NA,NA,7.6231,0.002428,2313.5,959,36.299,36.323,36.31,17.456,26.4098,NA,NA,32.4,5.1,7.41,31.62,4.98,NA,NA,NA,NA,NA,NA,NA,1996-05-09,"1996-5-9",129
"136",7,2,9,5,1996,500,504,NA,NA,72.98,3.2,0.52,NA,NA,NA,NA,NA,7.6348,0.00245,2329.5,930.7,36.254,36.278,36.264,17.249,26.4248,NA,NA,36.15,5,8.44,35.28,4.88,NA,NA,NA,NA,NA,NA,NA,1996-05-09,"1996-5-9",129
"137",7,2,9,5,1996,750,751,NA,NA,84.34,3.36,0.54,NA,NA,NA,NA,NA,7.5681,0.002459,2364.7,1106.1,36.216,36.24,36.223,17.103,26.4285,NA,NA,27.05,3.6,8.77,26.4,3.51,NA,NA,NA,NA,NA,NA,NA,1996-05-09,"1996-5-9",129
"138",7,2,9,5,1996,1000,999,NA,NA,88.87,3.47,0.54,NA,NA,NA,NA,NA,NA,0.002456,2353.1,1043.5,36.207,36.231,36.212,17.11,26.4184,NA,NA,22.8,2.75,9.67,22.25,2.68,NA,NA,NA,NA,NA,NA,NA,1996-05-09,"1996-5-9",129
"139",7,2,9,5,1996,1310,1310,NA,NA,91.29,3.59,0.54,NA,NA,NA,NA,NA,7.5821,0.002472,2371.7,1073.6,36.203,36.227,36.208,17.142,26.4079,NA,NA,21,2.15,11.4,20.49,2.1,NA,NA,NA,NA,NA,NA,NA,1996-05-09,"1996-5-9",129
"141",8,1,12,6,1996,1,1,4.83,210.61,2.39,0.03,0.54,NA,NA,NA,NA,NA,8.0813,0.002427,2077.4,378,36.919,NA,NA,25.43,24.66,NA,NA,342,41,9.73,333.76,40.01,NA,NA,93,NA,3.47,0.3,0.11,1996-06-12,"1996-6-12",163
"142",8,1,12,6,1996,7,8,4.89,212.99,1.69,0.05,0.88,NA,NA,NA,NA,NA,8.0622,0.00244,2101.2,390.6,36.916,NA,NA,24.74,24.87,NA,NA,542.2,60.8,10.4,529.13,59.33,NA,NA,83,NA,3.77,0.35,0.29,1996-06-12,"1996-6-12",163
"143",8,1,12,6,1996,15,16.5,4.7,204.98,2.28,0.08,0.89,NA,NA,NA,NA,NA,8.053,0.002433,2101.3,392.3,36.922,NA,NA,24.26,25.02,NA,NA,154.25,25.95,6.93,150.53,25.32,NA,NA,80,NA,3.81,1.05,0.47,1996-06-12,"1996-6-12",163
"144",8,1,12,6,1996,25,27,4.11,178.83,3.22,0.11,0.89,NA,NA,NA,NA,NA,8.0244,0.002438,2122.8,404,36.949,NA,NA,22.93,25.43,NA,NA,139,25.3,6.41,135.65,24.69,NA,NA,80,NA,1.2,0.48,0.33,1996-06-12,"1996-6-12",163
"145",8,1,12,6,1996,35,36,3.41,148.62,2.81,0.18,5.2,NA,NA,NA,NA,NA,7.9683,0.002424,2144.2,458.8,36.933,NA,NA,22.31,25.6,NA,NA,176.5,39.85,5.17,172.25,38.89,NA,NA,87,NA,0.71,0.56,0.66,1996-06-12,"1996-6-12",163
"146",8,1,12,6,1996,55,56.5,3.12,135.8,4.38,0.43,11.19,NA,NA,NA,NA,NA,7.9199,0.002417,2165.8,505.4,36.869,NA,NA,21.44,25.8,NA,NA,34.65,5.55,7.28,33.81,5.42,NA,NA,91,NA,0.09,0.04,0.06,1996-06-12,"1996-6-12",163
"147",8,1,12,6,1996,75,76.5,3.19,138.93,4.56,0.46,12.16,NA,NA,NA,NA,NA,7.9248,0.002418,2163.6,492.4,36.843,NA,NA,21.12,25.866,NA,NA,33.95,6.5,6.09,33.13,6.34,NA,NA,75,NA,0.01,0.07,0.1,1996-06-12,"1996-6-12",163
"148",8,1,12,6,1996,100,102,3.12,136.03,4.97,0.37,14.68,NA,NA,NA,NA,NA,7.9251,0.002417,2162.9,485,36.814,NA,NA,20.77,25.94,NA,NA,39,6.4,7.11,38.06,6.25,NA,NA,66,NA,0.19,0.02,0.07,1996-06-12,"1996-6-12",163
"149",8,1,12,6,1996,130,132,2.74,119.11,6.78,0.6,17.2,NA,NA,NA,NA,NA,7.8654,0.002408,2187.3,542.4,36.657,NA,36.666,19.56,26.15,NA,NA,37.7,5.75,7.65,36.79,5.61,NA,NA,57,NA,NA,NA,NA,1996-06-12,"1996-6-12",163
"150",8,1,12,6,1996,160,161.5,1.58,68.68,14.49,0.86,11.53,NA,NA,NA,NA,NA,7.7786,0.002394,2216.2,665.7,36.526,NA,36.598,18.97,26.25,NA,NA,21.5,3.8,6.6,20.98,3.71,NA,NA,NA,NA,NA,NA,NA,1996-06-12,"1996-6-12",163
"151",8,1,12,6,1996,200,203.5,0.5,21.64,24.49,1.5,1.84,NA,NA,NA,NA,NA,7.6748,0.002414,2280,861.3,36.443,NA,36.479,18.32,26.33,NA,NA,17.35,2.85,7.1,16.93,2.78,NA,NA,83,NA,NA,NA,NA,1996-06-12,"1996-6-12",163
"152",8,1,12,6,1996,250,253.5,0.06,2.82,40.44,2.39,0.04,NA,NA,NA,NA,NA,7.6534,0.00242,2294.4,897,36.393,NA,36.394,17.86,26.376,NA,NA,28.6,5.2,6.42,27.91,5.07,NA,NA,62,NA,NA,NA,NA,1996-06-12,"1996-6-12",163
"153",8,1,12,6,1996,300,301,0,0,46.52,2.49,0.03,NA,NA,NA,NA,NA,7.6281,0.002427,2311.1,954.5,36.372,NA,36.358,17.68,26.393,NA,NA,31.45,5.85,6.27,30.69,5.71,NA,NA,69,NA,NA,NA,NA,1996-06-12,"1996-6-12",163
"154",8,1,12,6,1996,350,351.5,0,0,50.26,2.59,0.03,NA,NA,NA,NA,NA,7.6223,0.002423,2309.4,NA,36.353,NA,NA,NA,NA,NA,NA,35.55,6.4,6.48,34.69,6.25,NA,NA,68,NA,NA,NA,NA,1996-06-12,"1996-6-12",163
"155",8,1,12,6,1996,400,406.5,0,0,63.11,2.82,0.03,NA,NA,NA,NA,NA,7.6143,0.002442,2330.3,NA,36.326,NA,NA,NA,NA,NA,NA,33.4,6.05,6.44,32.59,5.9,NA,NA,58,NA,NA,NA,NA,1996-06-12,"1996-6-12",163
"156",8,1,12,6,1996,500,504.5,NA,NA,71.99,3.07,0.03,NA,NA,NA,NA,NA,7.6194,0.002442,2328.3,NA,36.283,NA,NA,NA,NA,NA,NA,28.7,5.1,6.57,28.01,4.98,NA,NA,62,NA,NA,NA,NA,1996-06-12,"1996-6-12",163
"157",8,1,12,6,1996,750,753.5,NA,NA,80.41,3.27,0.03,NA,NA,NA,NA,NA,7.6087,0.002456,2346,NA,36.233,NA,NA,NA,NA,NA,NA,35.55,5.55,7.47,34.69,5.42,NA,NA,88,NA,NA,NA,NA,1996-06-12,"1996-6-12",163
"158",8,1,12,6,1996,1000,998.5,NA,NA,84.39,3.48,0.03,NA,NA,NA,NA,NA,7.5953,0.002463,2357.9,NA,36.226,NA,NA,NA,NA,NA,NA,34.9,5.65,7.21,34.06,5.51,NA,NA,72,NA,NA,NA,NA,1996-06-12,"1996-6-12",163
"159",8,1,12,6,1996,1310,1309,NA,NA,89.53,3.55,0.03,NA,NA,NA,NA,NA,7.5788,0.002475,2376.3,NA,36.22,NA,NA,NA,NA,NA,NA,28.4,3.6,9.2,27.72,3.51,NA,NA,72,NA,NA,NA,NA,1996-06-12,"1996-6-12",163
"161",9,2,10,7,1996,1,1.5,4.53,197.59,2.57,0.11,0.45,NA,NA,NA,NA,NA,8.0842,0.002421,2070.5,408.8,36.841,NA,NA,27.67,23.89,NA,NA,148.67,20.01,8.67,145.09,19.53,NA,NA,78,NA,1.83,0.21,0.14,1996-07-10,"1996-7-10",191
"162",9,2,10,7,1996,7,8.5,4.56,199.05,1.57,0.11,0.54,NA,NA,NA,NA,NA,8.0785,0.002427,2079.3,399.2,36.834,NA,NA,26.59,24.23,NA,NA,162.07,20.19,9.37,158.16,19.7,NA,NA,81,NA,2.16,0.2,0.12,1996-07-10,"1996-7-10",191
"163",9,2,10,7,1996,15,16.5,4.05,176.6,2.57,0.24,1.17,NA,NA,NA,NA,NA,8.0491,0.002424,2095.6,405,36.863,NA,NA,24.87,24.79,NA,NA,88.69,13.09,7.9,86.55,12.77,NA,NA,76,NA,1.19,0.16,0.14,1996-07-10,"1996-7-10",191
"164",9,2,10,7,1996,25,26.5,3.74,162.74,1.72,0.19,3.61,NA,NA,NA,NA,NA,8.0097,0.002415,2111.9,428.4,36.853,NA,NA,23.58,25.17,NA,NA,75.22,12.72,6.9,73.41,12.41,NA,NA,66,NA,1.04,0.4,0.38,1996-07-10,"1996-7-10",191
"165",9,2,10,7,1996,35,36,3.78,164.74,1.57,0.17,2.35,NA,NA,NA,NA,NA,8.0162,0.002426,2118.1,421.3,36.855,NA,NA,23.5,25.2,NA,NA,67.21,11.97,6.55,65.59,11.68,NA,NA,68,NA,0.74,0.58,0.73,1996-07-10,"1996-7-10",191
"166",9,2,10,7,1996,55,56,2.78,121.06,2.29,0.37,7.67,NA,NA,NA,NA,NA,7.9378,0.002407,2146.4,501.9,36.867,NA,NA,22.61,25.46,NA,NA,97.69,12.72,8.96,95.34,12.41,NA,NA,70,NA,0.42,0.19,0.27,1996-07-10,"1996-7-10",191
"167",9,2,10,7,1996,75,76.5,2.88,125.57,3,0.47,8.57,NA,NA,NA,NA,NA,7.9455,NA,NA,NA,36.863,NA,NA,22.36,25.53,NA,NA,59.45,9.35,7.42,58.02,9.12,NA,NA,65,NA,0.64,0.17,0.26,1996-07-10,"1996-7-10",191
"168",9,2,10,7,1996,100,101.5,2.46,106.99,4.43,0.59,12.27,NA,NA,NA,NA,NA,7.9126,NA,NA,NA,36.874,NA,NA,21.62,25.75,NA,NA,29.89,3.55,9.82,29.17,3.46,NA,NA,67,NA,0.29,0.09,0.19,1996-07-10,"1996-7-10",191
"169",9,2,10,7,1996,130,130,2.51,109.21,5.58,0.72,13.08,NA,NA,NA,NA,NA,7.8903,0.002401,2167.1,512.4,36.711,NA,36.739,19.92,26.11,NA,NA,33.64,6.17,6.36,32.82,6.02,NA,NA,89,NA,NA,NA,NA,1996-07-10,"1996-7-10",191
"170",9,2,10,7,1996,160,159.5,1.99,86.64,9.15,0.79,13.71,NA,NA,NA,NA,NA,7.8379,0.002389,2183,564.3,36.595,NA,36.561,18.89,26.25,NA,NA,26.12,3.56,8.57,25.49,3.47,NA,NA,67,NA,NA,NA,NA,1996-07-10,"1996-7-10",191
"171",9,2,10,7,1996,200,200.5,0.62,27,18.45,1.51,12.99,NA,NA,NA,NA,NA,7.7047,0.002393,2247.3,787.4,36.465,NA,36.462,18.27,26.326,NA,NA,21.68,3.46,7.31,21.16,3.38,NA,NA,84,NA,NA,NA,NA,1996-07-10,"1996-7-10",191
"172",9,2,10,7,1996,250,250.5,0.05,2.19,28.6,1.54,4.51,NA,NA,NA,NA,NA,7.6519,0.002413,2288.7,901.3,36.412,NA,36.409,17.95,26.365,NA,NA,40.27,7.58,6.2,39.3,7.39,NA,NA,60,NA,NA,NA,NA,1996-07-10,"1996-7-10",191
"173",9,2,10,7,1996,275,275,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7.6586,0.002401,2273.5,876.6,36.395,NA,36.391,17.83,26.381,NA,NA,28.55,5.89,5.65,27.86,5.75,NA,NA,72,NA,NA,NA,NA,1996-07-10,"1996-7-10",191
"174",9,2,10,7,1996,300,301,0,0,37.75,2.63,0.9,NA,NA,NA,NA,NA,7.6468,0.002426,2302.1,910.8,36.417,NA,36.369,17.75,26.384,NA,NA,43.66,7.67,6.64,42.6,7.48,NA,NA,61,NA,NA,NA,NA,1996-07-10,"1996-7-10",191
"175",9,2,10,7,1996,350,351,0,0,46.33,2.81,0.45,NA,NA,NA,NA,NA,7.6296,0.002423,2306.2,NA,36.337,NA,NA,NA,NA,NA,NA,31.47,5.8,6.34,30.71,5.66,NA,NA,94,NA,NA,NA,NA,1996-07-10,"1996-7-10",191
"176",9,2,10,7,1996,400,402,0,0,48.62,3.03,0.09,NA,NA,NA,NA,NA,7.6307,0.002417,2299.7,NA,36.329,NA,NA,NA,NA,NA,NA,26.9,3.65,8.61,26.25,3.56,NA,NA,63,NA,NA,NA,NA,1996-07-10,"1996-7-10",191
"177",9,2,10,7,1996,500,500,NA,NA,54.34,3.11,0.09,NA,NA,NA,NA,NA,7.619,0.002441,2327.6,NA,36.289,NA,NA,NA,NA,NA,NA,23.92,3.84,7.28,23.34,3.74,NA,NA,63,NA,NA,NA,NA,1996-07-10,"1996-7-10",191
"178",9,2,10,7,1996,750,751,NA,NA,69.21,3.45,0.09,NA,NA,NA,NA,NA,7.5973,0.002467,2361.2,NA,36.241,NA,NA,NA,NA,NA,NA,29.63,5.05,6.85,28.92,4.93,NA,NA,63,NA,NA,NA,NA,1996-07-10,"1996-7-10",191
"179",9,2,10,7,1996,1000,1000.5,NA,NA,72.07,3.72,0.09,NA,NA,NA,NA,NA,7.5922,0.002455,2351.3,NA,36.227,NA,NA,NA,NA,NA,NA,21.71,3.46,7.32,21.19,3.38,NA,NA,63,NA,NA,NA,NA,1996-07-10,"1996-7-10",191
"180",9,2,10,7,1996,1310,1351,NA,NA,76.65,3.7,0.09,NA,NA,NA,NA,NA,7.5851,NA,NA,NA,36.225,NA,NA,NA,NA,NA,NA,23.85,3.27,8.51,23.27,3.19,NA,NA,62,NA,NA,NA,NA,1996-07-10,"1996-7-10",191
"182",10,1,6,8,1996,1,1.7,4.29,187.07,1.58,0.02,0.77,NA,NA,NA,NA,NA,8.0689,0.002425,2083.7,404.4,36.898,NA,NA,26.25,24.39,NA,NA,64.84,8.87,8.52,63.27,8.66,NA,NA,NA,NA,1.65,0.16,0.1,1996-08-06,"1996-8-6",218
"183",10,1,6,8,1996,7,7.5,4.22,183.9,2.36,0.02,0.28,NA,NA,NA,NA,NA,8.0706,0.002423,2081.1,383.6,36.891,NA,NA,25.06,24.755,NA,NA,65.08,10.44,7.27,63.51,10.19,NA,NA,NA,NA,1.51,0.15,0.09,1996-08-06,"1996-8-6",218
"184",10,1,6,8,1996,15,16,4.06,176.92,3.01,0.03,0.36,NA,NA,NA,NA,NA,8.0579,0.002411,2077.5,378.6,36.984,NA,NA,23.98,25.15,NA,NA,50.66,8,7.39,49.44,7.81,NA,NA,NA,NA,1.14,0.14,0.13,1996-08-06,"1996-8-6",218
"185",10,1,6,8,1996,25,26,3.83,166.64,2.86,0.07,3.51,NA,NA,NA,NA,NA,8.0335,0.002422,2103.1,395.5,36.959,NA,NA,23.21,25.36,NA,NA,104.99,21.22,5.77,102.46,20.71,NA,NA,NA,NA,2.11,0.41,0.63,1996-08-06,"1996-8-6",218
"186",10,1,6,8,1996,35,36,3.49,151.85,2.94,0.19,4.06,NA,NA,NA,NA,NA,7.9968,0.00241,2114.5,425.4,36.959,NA,NA,22.57,25.55,NA,NA,55.3,8.87,7.27,53.97,8.66,NA,NA,NA,NA,1.14,0.39,0.64,1996-08-06,"1996-8-6",218
"187",10,1,6,8,1996,55,55.9,3.11,135.39,3.93,0.32,6.51,NA,NA,NA,NA,NA,7.9619,0.002405,2130.8,453.6,36.905,NA,NA,21.78,25.73,NA,NA,33.37,4.7,8.29,32.56,4.58,NA,NA,NA,NA,0.57,0.26,0.46,1996-08-06,"1996-8-6",218
"188",10,1,6,8,1996,75,75.8,2.95,128.47,4.22,0.38,7.41,NA,NA,NA,NA,NA,7.9466,0.002418,2151.3,464.8,36.953,36.852,NA,21.19,25.854,NA,NA,19.38,2.44,9.28,18.91,2.38,NA,NA,NA,NA,0.1,0.12,0.37,1996-08-06,"1996-8-6",218
"189",10,1,6,8,1996,100,101.5,2.67,116.08,5.22,0.52,9.07,NA,NA,NA,NA,NA,7.9035,0.002405,2163.6,503.2,36.767,NA,NA,20.33,26.023,NA,NA,17.25,1.03,19.5,16.84,1.01,NA,NA,NA,NA,0,0.01,0.04,1996-08-06,"1996-8-6",218
