"","Cruise_ID","Leg","lon","lat","Date","Day","days","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_ml_L_Q","O2_umol_kg","O2_umol_kg_Q","SiOH4_Cumana","SiOH4_Cumana_Q","PO4_Cumana","PO4_Cumana_Q","NO3_Cumana","NO3_Cumana_Q","NH4","NH4_Q","NO2","NO2_Q","NO3_NO2","NO3_NO2_Q","PO4","PO4_Q","SiOH4","SiOH4_Q","pH","pH_Q","Alkalinity","Alkalinity_Q","TCO2","TCO2_Q","fCO2","fCO2_Q","sal_bot","sal_bot_Q","sal_bot_corr","sal_bot_corr_Q","sal_ctd","sal_ctd_Q","Temp","Temp_Q","Sigma_t","Sigma_t_Q","TPP","TPP_Q","PIP","PIP_Q","POC_ug_L","POC_ug_L_Q","PON_ug_L","PON_ug_L_Q","CtoN_part","CtoN_part_Q","POC_ug_kg","POC_ug_kg_Q","PON_ug_kg","PON_ug_kg_Q","DON_USF_uM","DON_USF_uM_Q","DOP_USF_uM","DOP_USF_uM_Q","DOC","DOC_Q","TOC","TOC_Q","PriPro","PriPro_Q","Chl","Chl_Q","Phaeo","Phaeo_Q"
"52","93HG_003",1,-64.67,10.5,1996-01-12,12,11,1,1996,350,311,"0.00",0,"0.00",0,44,1,2.67,1,1.43,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,36.366,0,NA,9,NA,0,17.69,0,NA,9,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,69,1,NA,9,NA,9,NA,9,NA,9
"53","93HG_003",1,-64.67,10.5,1996-01-12,12,11,1,1996,400,354,"0.00",0,"0.00",0,53.67,1,2.85,1,1.59,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002426",0,NA,0,NA,9,36.345,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,61,1,NA,9,NA,9,NA,9,NA,9
"54","93HG_003",1,-64.67,10.5,1996-01-12,12,11,1,1996,500,436,NA,9,NA,9,55.33,1,3.05,1,1.59,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002437",0,NA,0,NA,9,36.306,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,67,1,NA,9,NA,9,NA,9,NA,9
"55","93HG_003",1,-64.67,10.5,1996-01-12,12,11,1,1996,750,656,NA,9,NA,9,76.83,1,3.42,1,1.51,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002456",0,NA,0,NA,9,36.241,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"16.30",1,NA,1,NA,1,"15.90",1,NA,1,NA,9,NA,9,78,1,NA,9,NA,9,NA,9,NA,9
"56","93HG_003",1,-64.67,10.5,1996-01-12,12,11,1,1996,1000,899,NA,9,NA,9,84,1,3.51,1,1.41,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002452",0,NA,0,NA,9,36.228,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,70,1,NA,9,NA,9,NA,9,NA,9
"57","93HG_003",1,-64.67,10.5,1996-01-12,12,11,1,1996,1200,1105,NA,9,NA,9,86.33,1,3.6,1,1.41,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002463",0,NA,0,NA,9,36.224,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"17.83",1,NA,1,NA,1,"17.40",1,NA,1,NA,9,NA,9,72,1,NA,9,NA,9,NA,9,NA,9
"58","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,1,1.5,NA,0,NA,0,1.8,1,0.04,1,0.85,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002448",0,NA,0,NA,0,36.913,0,NA,9,NA,9,24.05,0,25.077,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,74,1,NA,9,"12.66",0,0.68,0,0.41,0
"59","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,7,7.5,NA,0,"197.9",0,2.11,1,0.03,1,0.91,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,8,"0.002447",0,NA,8,NA,8,36.918,0,NA,9,NA,9,23.58,0,25.22,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,79,1,NA,9,NA,0,0.96,0,0.63,0
"60","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,15,15,NA,0,"196.9",0,2.11,1,0.04,1,0.98,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002426",0,NA,0,NA,0,36.92,0,NA,9,NA,9,23.36,0,25.285,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,73,1,NA,9,NA,0,0.7,0,0.46,0
"61","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,25,25.5,NA,0,"153.7",0,3.96,1,0.15,1,2.94,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,36.91,0,NA,9,NA,9,23,0,25.383,0,NA,9,NA,9,"177.99",1,NA,1,NA,1,"173.70",1,NA,1,NA,9,NA,9,73,1,NA,9,"0.51",0,1.17,0,0.82,0
"62","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,35,35.5,NA,0,"126.2",0,4.43,1,0.34,1,7.72,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,36.906,0,NA,9,NA,9,22.5,0,25.524,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,66,1,NA,9,"0.00",0,0.24,0,0.27,0
"63","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,55,55,NA,0,"127.2",0,4.54,1,0.35,1,8.51,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002421",0,NA,0,NA,0,36.898,0,NA,9,NA,9,22.37,0,25.56,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,73,1,NA,9,"0.03",0,0.12,0,0.18,0
"64","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,75,75.5,NA,0,"131.1",0,4.43,1,0.44,1,9.23,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002403",0,NA,0,NA,0,36.86,0,NA,9,NA,9,21.67,0,25.73,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,69,1,NA,9,"0.31",0,0.05,0,0.08,0
"65","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,100,99.5,NA,0,"124.2",0,5.17,1,0.63,1,11.06,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,36.786,0,NA,9,NA,9,20.8,0,25.91,0,NA,9,NA,9,"15.69",1,NA,1,NA,1,"15.31",1,NA,1,NA,9,NA,9,68,1,NA,9,"0.00",0,0.03,0,0.05,0
"66","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,130,130,NA,0,NA,0,8.65,1,0.77,1,14.54,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002422",0,NA,0,NA,0,36.656,0,NA,9,NA,0,19.95,0,26.089,0,NA,9,NA,9,"18.87",1,NA,1,NA,1,"18.41",1,NA,1,NA,9,NA,9,68,1,NA,9,NA,9,NA,9,NA,9
"67","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,160,160,"1.86",0,NA,0,12.87,1,1,1,16.57,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002419",0,NA,0,NA,0,36.568,0,NA,9,NA,0,18.94,0,26.236,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,62,1,NA,9,NA,9,NA,9,NA,9
"68","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,200,200,"0.39",0,"16.8",0,21.95,1,1.49,1,15.27,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,36.454,0,NA,9,NA,0,18.09,0,26.346,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,61,1,NA,9,NA,9,NA,9,NA,9
"69","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,250,249.5,"0.05",0,NA,0,33.02,1,2.4,1,1.08,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,36.395,0,NA,9,NA,0,17.87,0,26.37,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,67,1,NA,9,NA,9,NA,9,NA,9
"70","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,300,298.5,"0.00",0,"0.00",0,41.36,1,2.56,1,0.69,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002429",0,NA,0,NA,0,36.366,0,NA,9,NA,0,17.71,0,26.4,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,61,1,NA,9,NA,9,NA,9,NA,9
"71","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,350,349.5,"0.00",0,"0.00",0,57.39,1,2.78,1,0.69,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002417",0,NA,0,NA,9,36.338,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,62,1,NA,9,NA,9,NA,9,NA,9
"72","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,400,398,"0.00",0,"0.00",0,61.61,1,2.88,1,0.68,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002436",0,NA,0,NA,9,36.311,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"73","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,500,497,NA,9,NA,9,73.43,1,3.15,1,0.66,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002456",0,NA,0,NA,9,36.271,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,64,1,NA,9,NA,9,NA,9,NA,9
"74","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,750,745,NA,9,NA,9,81.87,1,3.35,1,0.65,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,8,"0.002461",0,NA,9,NA,9,36.236,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,60,1,NA,9,NA,9,NA,9,NA,9
"75","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,1000,988,NA,9,NA,9,89.46,1,3.43,1,0.66,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,36.226,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,60,1,NA,9,NA,9,NA,9,NA,9
"76","93HG_004",1,-64.67,10.5,1996-02-13,13,43,2,1996,1200,1190,NA,9,NA,9,88.62,1,3.57,1,0.6,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002455",0,NA,0,NA,9,36.221,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,56,1,NA,9,NA,9,NA,9,NA,9
"77","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,1,1.5,NA,0,NA,0,2.62,1,0.03,1,0.44,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002441",0,NA,9,NA,9,36.862,8,NA,0,NA,0,22.869,0,25.3914,0,NA,9,NA,9,NA,1,NA,1,"11.83",1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,"16.74",0,3.21,0,1.16,0
"78","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,7,7,NA,0,NA,0,2.86,1,0.02,1,0.48,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002415",0,NA,9,NA,9,36.87,8,NA,0,NA,0,22.626,0,25.4539,0,NA,9,NA,9,NA,1,NA,1,"11.60",1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,"14.03",0,2.8,0,1.53,0
"79","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,15,15,NA,0,"196.2",0,3.09,1,0.05,1,0.73,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002438",0,NA,9,NA,9,36.87,8,NA,0,NA,0,22.095,0,25.6101,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,"1.15",0,2.73,0,1.38,0
"80","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,25,25.5,NA,0,"173.6",0,3.93,1,0.12,1,2.42,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002417",0,NA,9,NA,9,36.875,8,NA,0,NA,0,21.988,0,25.6377,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,"0.01",0,0.52,0,0.37,0
"81","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,35,35,NA,0,"133.0",0,4.64,1,0.37,1,6.43,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002398",0,NA,9,NA,9,36.874,8,NA,0,NA,0,21.427,0,25.798,0,NA,9,NA,9,NA,1,"13.17",1,NA,1,NA,1,"12.85",1,NA,9,NA,9,NA,9,NA,9,"0.00",0,0.12,0,0.17,0
"82","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,55,56,NA,0,"133.7",0,5.59,1,0.38,1,8.09,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002395",0,NA,9,NA,9,36.812,8,NA,0,NA,0,20.91,0,25.9044,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,"0.00",0,0.06,0,0.1,0
"83","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,75,76,NA,0,"117.6",0,6.78,1,0.53,1,10.42,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002398",0,NA,9,NA,9,36.728,8,NA,0,NA,0,20.355,0,25.9921,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,"0.04",0,0.05,0,0.08,0
"84","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,100,101.5,NA,0,"121.8",0,6.55,1,0.52,1,9.85,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002400",0,NA,9,NA,9,36.688,8,NA,0,NA,0,19.943,0,26.0737,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,"0.00",0,0.06,0,0.08,0
"85","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,130,131,NA,0,"120.8",0,7.02,1,0.56,1,10.62,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002417",0,NA,9,NA,9,36.633,8,NA,0,NA,0,19.403,0,26.1802,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"86","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,160,161,NA,0,"119.5",0,7.02,1,0.59,1,11.37,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,36.581,8,NA,0,NA,0,19.048,0,26.2317,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"87","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,200,201.5,"0.45",0,"19.6",0,24.99,1,1.41,1,9.64,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002389",0,NA,9,NA,9,36.447,8,NA,0,NA,0,18.155,0,26.3749,0,NA,9,NA,9,"19.29",1,NA,1,NA,1,"18.83",1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"88","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,250,251,"0.17",0,NA,0,37.6,1,1.97,1,1.86,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,36.389,8,NA,0,NA,0,17.868,0,26.3686,0,NA,9,NA,9,NA,1,"13.90",1,NA,1,NA,1,"13.56",1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"89","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,300,300,"0.00",0,"0.00",0,43.91,1,2.47,1,0.35,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002423",0,NA,9,NA,9,36.368,8,NA,0,NA,0,17.71,0,26.3866,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"90","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,350,351.5,"0.00",0,"0.00",0,46.77,1,2.54,1,0.31,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002440",0,NA,9,NA,9,36.353,8,NA,0,NA,0,17.587,0,26.3983,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"91","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,400,401,"0.00",0,"0.00",0,58.55,1,2.73,1,0.3,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002425",0,NA,9,NA,9,36.32,8,NA,0,NA,0,17.484,0,26.4068,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"92","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,500,502,NA,9,NA,9,73.54,1,3.07,1,0.27,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002441",0,NA,9,NA,9,36.274,8,NA,0,NA,0,17.246,0,26.4251,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"93","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,750,752,NA,9,NA,9,81.63,1,3.34,1,0.27,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002462",0,NA,9,NA,9,36.227,8,NA,0,NA,0,17.09,0,26.4287,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"94","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,1000,1000.5,NA,9,NA,9,84.61,1,3.38,1,0.27,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,"0.002460",0,NA,9,NA,9,36.216,8,NA,0,NA,0,17.096,0,26.4205,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"95","93HG_005",1,-64.67,10.5,1996-03-13,13,72,3,1996,1310,1308,NA,9,NA,9,96.39,1,3.46,1,0.27,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,36.215,8,NA,0,NA,0,17.138,0,26.4067,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9
"96","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,1,1.5,NA,0,NA,0,1.86,1,0.12,1,0.82,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,8,"0.002425",0,NA,8,NA,8,36.848,8,NA,0,NA,0,22.999,0,25.3495,0,NA,9,NA,9,NA,1,NA,1,"10.70",1,NA,1,NA,1,NA,9,NA,9,95,8,NA,9,NA,0,2.6,0,0.89,0
"97","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,7,7,NA,0,NA,0,2.05,1,0.05,1,0.96,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002416",0,NA,0,NA,0,36.842,8,NA,0,NA,0,22.496,0,25.4877,0,NA,9,NA,9,NA,1,NA,1,"10.96",1,NA,1,NA,1,NA,9,NA,9,81,8,NA,9,NA,0,4.21,0,1.34,0
"98","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,15,15.5,NA,0,"180.7",0,2.14,1,0.11,1,1.52,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002417",0,NA,0,NA,0,36.842,8,NA,0,NA,0,22.2,0,25.5761,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,132,8,NA,9,NA,0,8.02,0,4.18,0
"99","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,25,26,NA,0,"166.6",0,2.23,1,0.22,1,1.83,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002419",0,NA,0,NA,0,NA,9,NA,9,NA,0,22.2,0,25.5807,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,"0.41",0,5.33,0,3.82,0
"100","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,35,36,NA,0,"131.5",0,3.81,1,0.47,1,6.62,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002414",0,NA,0,NA,0,36.83,8,NA,0,NA,0,21.491,0,25.7702,0,NA,9,NA,9,"148.55",1,NA,1,NA,1,"144.97",1,NA,1,NA,9,NA,9,89,1,NA,9,"0.09",0,3.14,0,2.1,0
"101","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,55,56.5,NA,0,"145.6",0,4.46,1,0.44,1,8.92,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002413",0,NA,0,NA,0,36.776,8,NA,0,NA,0,20.719,0,25.9369,0,NA,9,NA,9,NA,1,"11.05",1,NA,1,NA,1,"10.78",1,NA,9,NA,9,72,1,NA,9,"0.00",0,0.25,0,0.37,0
"102","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,75,75.5,NA,0,"138.0",0,4.56,1,0.46,1,9.7,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,36.738,8,NA,0,NA,0,20.316,0,26.0176,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,84,8,NA,9,"0.00",0,0.07,0,0.18,0
"103","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,100,101,NA,0,"138.0",0,4.93,1,0.46,1,11.03,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002411",0,NA,0,NA,0,36.735,8,NA,0,NA,0,20.028,0,26.0698,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,84,8,NA,9,"0.00",0,0.04,0,0.07,0
"104","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,130,131,NA,0,"128.5",0,NA,9,0.56,1,13.59,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002400",0,NA,0,NA,0,36.674,8,NA,0,NA,0,19.84,0,26.099,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,86,8,NA,9,NA,9,NA,9,NA,9
"105","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,160,161,NA,0,"109.4",0,8.37,1,0.72,1,13.92,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,36.6,8,NA,0,NA,0,19.3,0,26.185,0,NA,9,NA,9,NA,1,NA,1,"10.23",1,NA,1,NA,1,NA,9,NA,9,73,1,NA,9,NA,9,NA,9,NA,9
"106","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,200,201.5,"0.70",0,NA,0,13.72,1,1.16,1,9.79,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002382",0,NA,0,NA,0,36.45,8,NA,0,NA,0,18.37,0,26.32,0,NA,9,NA,9,"12.50",1,NA,1,NA,1,"12.20",1,"1.95",1,NA,9,NA,9,65,1,NA,9,NA,9,NA,9,NA,9
"107","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,250,251,"0.19",0,NA,0,34.41,1,1.52,1,1.68,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002395",0,NA,0,NA,0,36.379,8,NA,0,NA,0,17.94,0,26.37,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,62,1,NA,9,NA,9,NA,9,NA,9
"108","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,300,300,"0.07",0,NA,0,42.41,1,2.58,1,0.84,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002409",0,NA,0,NA,0,36.349,8,NA,0,NA,0,17.72,0,26.39,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,107,8,NA,9,NA,9,NA,9,NA,9
"109","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,350,352,"0.00",0,"0.00",0,50.22,1,2.75,1,0.84,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,36.323,8,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,77,1,NA,9,NA,9,NA,9,NA,9
"110","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,400,401,"0.00",0,"0.00",0,55.8,1,2.88,1,0.85,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,8,"0.002409",0,NA,0,NA,9,36.3,8,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,"19.55",1,NA,1,NA,1,"19.08",1,NA,1,NA,9,NA,9,117,8,NA,9,NA,9,NA,9,NA,9
"111","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,500,500,NA,9,NA,9,69.21,1,3.2,1,0.86,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002443",0,NA,0,NA,9,36.257,8,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,68,1,NA,9,NA,9,NA,9,NA,9
"112","93HG_006",1,-64.67,10.5,1996-04-16,16,106,4,1996,750,750.5,NA,9,NA,9,82.22,1,3.47,1,0.86,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,"0.002459",0,NA,0,NA,9,36.215,8,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,66,1,NA,9,NA,9,NA,9,NA,9
