Cruise,Leg,Day,Month,Year,Depth_target,Depth_real,O2_ml_L,O2_umol_kg,SiOH4_Cumana,  PO4_Cumana,NO3_Cumana,NH4 ,NO2 ,NO3NO2 ,PO4,SiOH4,pH,Alkalinity,TCO2,fCO2,Salinity_bott,Salinity_bottcorr,Salinity_ctd,Temp_ctd,Sigma-t_ctd,TPP,PIP,POC,PN,C/N part.,POC,PN,DON_USF,DOP_USF,DOC,TOC,PriPro,Chl,Phaeo,,
043,1,08,06,1999,100,101.2,2.83,123.36,-9999,-9999,-9999,0.03,0.05,8.84,0.58,4.54,7.9097,0.002408,2163.5,494.8,36.746,36.753,36.747,20.300,26.0146,-9999,-9999,54.76,4.83,13.24,53.44,4.71,-9999,-9999,112,-9999,0.05,0.03,0.06,,
043,1,08,06,1999,130,129.8,2.16,94.19,-9999,-9999,-9999,0.24,0.03,11.32,1.00,10.41,7.8354,0.002402,2196.5,569.3,36.552,36.559,36.550,18.796,26.2592,-9999,-9999,81.03,11.90,7.94,79.08,11.62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
043,1,08,06,1999,160,159.8,1.15,50.16,-9999,-9999,-9999,0.09,0.02,11.85,1.42,17.69,7.7482,0.002400,2235.0,704.7,36.475,36.482,36.479,18.312,26.3275,-9999,-9999,53.30,5.74,10.82,52.01,5.61,-9999,-9999,122,-9999,-9999,-9999,-9999,,
043,1,08,06,1999,200,201.1,0.32,14.03,-9999,-9999,-9999,0.12,0.02,8.94,1.89,27.96,7.6669,0.002399,2268.3,860.0,36.409,36.416,36.415,17.917,26.3769,-9999,-9999,66.22,7.31,10.57,64.62,7.13,-9999,-9999,150,-9999,-9999,-9999,-9999,,
043,1,08,06,1999,250,250.8,0.21,9.09,-9999,-9999,-9999,0.16,0.02,4.57,2.15,34.46,7.6572,0.002408,2281.2,879.5,36.377,36.384,36.382,17.738,26.3957,-9999,-9999,56.42,2.53,26.04,55.06,2.47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
043,1,08,06,1999,300,300.5,0.04,1.68,-9999,-9999,-9999,1.68,0.01,0.04,2.89,42.09,7.6483,0.002422,2297.3,901.0,36.355,36.362,36.357,17.617,26.4064,-9999,-9999,72.99,14.11,6.04,71.23,13.77,-9999,-9999,127,-9999,-9999,-9999,-9999,,
043,1,08,06,1999,310,310.5,0.00,0.00,-9999,-9999,-9999,2.20,0.01,0.07,2.74,43.96,7.6471,0.002420,2296.2,901.7,36.344,36.351,36.351,17.584,26.4095,-9999,-9999,80.09,3.17,29.46,78.16,3.09,-9999,-9999,108,-9999,-9999,-9999,-9999,,
043,1,08,06,1999,350,351.1,0.00,0.00,-9999,-9999,-9999,4.16,0.02,0.03,2.76,47.32,7.6434,0.002429,2306.4,912.2,36.331,36.338,36.339,17.531,26.4140,-9999,-9999,103.36,12.64,9.54,100.87,12.33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
043,1,08,06,1999,400,401.2,0.00,0.00,-9999,-9999,-9999,7.40,0.02,0.03,2.83,52.40,7.6334,0.002437,2318.6,936.9,36.315,36.322,36.322,17.452,26.4202,-9999,-9999,58.54,6.94,9.84,57.13,6.77,-9999,-9999,141,-9999,-9999,-9999,-9999,,
043,1,08,06,1999,500,502.5,-9999,-9999,-9999,-9999,-9999,13.84,0.01,0.03,3.19,66.21,7.6232,0.002450,2334.6,960.4,36.276,36.283,36.283,17.273,26.4335,-9999,-9999,75.85,13.37,6.62,74.03,13.05,-9999,-9999,252,-9999,-9999,-9999,-9999,,
043,1,08,06,1999,750,750.8,-9999,-9999,-9999,-9999,-9999,19.63,0.01,0.03,3.55,76.65,7.6031,0.002465,2356.7,1012.9,36.238,36.245,36.245,17.131,26.4387,-9999,-9999,98.25,9.15,12.53,95.88,8.93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
043,1,08,06,1999,1000,1000.0,-9999,-9999,-9999,-9999,-9999,21.44,0.01,0.03,3.68,81.88,7.5927,0.002477,2372.6,1046.1,36.228,36.235,36.236,17.131,26.4318,-9999,-9999,67.65,8.50,9.28,66.02,8.30,-9999,-9999,237,-9999,-9999,-9999,-9999,,
043,1,08,06,1999,1310,1311.1,-9999,-9999,-9999,-9999,-9999,24.57,0.01,0.03,3.81,85.82,7.5833,0.002496,2394.5,1082.0,36.224,36.231,36.233,17.170,26.4201,-9999,-9999,65.89,5.93,12.97,64.31,5.79,-9999,-9999,1199,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044,1,15,07,1999,1,2.3,4.85,211.41,-9999,-9999,-9999,0.14,0.04,0.00,0.07,1.78,8.0840,0.002418,2067.9,392.4,36.826,-9999,36.817,26.648,24.2000,-9999,-9999,164.41,15.06,12.74,160.44,14.69,-9999,-9999,130,-9999,4.79,0.35,0.22,,
044,1,15,07,1999,7,7.7,4.89,213.30,-9999,-9999,-9999,0.08,0.01,0.01,0.03,0.87,8.0843,0.002420,2070.2,383.9,36.816,-9999,36.815,26.088,24.3756,-9999,-9999,203.35,16.89,14.04,198.45,16.48,-9999,-9999,147,-9999,4.88,0.29,0.20,,
044,1,15,07,1999,15,15.6,4.63,201.84,-9999,-9999,-9999,0.16,0.01,0.03,0.04,1.14,8.0639,0.002425,2087.0,385.9,36.862,-9999,36.864,24.709,24.8399,-9999,-9999,107.58,31.95,3.93,104.99,31.18,-9999,-9999,106,-9999,0.51,0.17,0.14,,
044,1,15,07,1999,25,25.8,4.32,188.08,-9999,-9999,-9999,0.25,0.02,0.02,0.05,1.09,8.0405,0.002408,2086.3,381.6,36.935,-9999,36.933,22.959,25.4120,-9999,-9999,141.70,29.19,5.66,138.29,28.49,-9999,-9999,98,-9999,3.33,1.20,1.16,,
044,1,15,07,1999,35,35.0,3.61,157.30,-9999,-9999,-9999,0.18,0.34,3.15,0.23,2.33,7.9981,0.002411,2115.4,421.6,36.890,-9999,36.884,22.412,25.5332,-9999,-9999,151.91,25.43,6.97,148.25,24.82,-9999,-9999,156,-9999,0.75,0.72,0.74,,
044,1,15,07,1999,55,55.7,3.35,145.72,-9999,-9999,-9999,0.17,0.45,4.64,0.31,2.52,7.9690,0.002425,2145.3,456.8,36.883,-9999,36.875,22.231,25.5781,-9999,-9999,90.52,16.34,6.46,88.34,15.95,-9999,-9999,94,-9999,0.02,0.15,0.24,,
044,1,15,07,1999,75,75.8,3.02,131.30,-9999,-9999,-9999,0.26,0.20,7.23,0.47,4.79,7.9379,0.002428,2166.0,485.5,36.855,-9999,36.856,21.557,25.7531,-9999,-9999,54.74,8.72,7.32,53.42,8.51,-9999,-9999,119,-9999,0.00,0.12,0.30,,
044,1,15,07,1999,100,101.4,3.11,135.50,-9999,-9999,-9999,0.16,0.10,7.62,0.48,3.56,7.9363,0.002410,2150.2,471.3,36.817,-9999,36.813,20.905,25.9007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.08,0.04,0.11,,
044,1,15,07,1999,130,131.6,1.67,72.88,-9999,-9999,-9999,0.99,0.04,11.74,1.26,13.39,7.7910,0.002402,2216.1,634.4,36.819,-9999,36.512,18.558,26.2904,-9999,-9999,49.94,6.06,9.62,48.74,5.91,-9999,-9999,80,-9999,-9999,-9999,-9999,,
044,1,15,07,1999,160,161.8,1.15,50.14,-9999,-9999,-9999,0.17,0.03,11.50,1.47,20.25,7.7391,0.002403,2242.3,719.3,36.465,-9999,36.459,18.185,26.3439,-9999,-9999,36.24,-0.28,-153.52,35.37,-0.27,-9999,-9999,83,-9999,-9999,-9999,-9999,,
044,1,15,07,1999,200,202.2,0.59,25.76,-9999,-9999,-9999,0.21,0.03,9.90,1.79,25.46,7.6884,0.002405,2265.3,815.4,36.424,-9999,36.419,17.941,26.3738,-9999,-9999,35.46,3.30,12.52,34.60,3.23,-9999,-9999,102,-9999,-9999,-9999,-9999,,
044,1,15,07,1999,250,250.5,0.12,5.03,-9999,-9999,-9999,0.33,0.02,4.44,2.10,35.33,7.6484,0.002411,2288.0,901.3,36.386,-9999,36.379,17.739,26.3935,-9999,-9999,52.55,13.50,4.54,51.28,13.17,-9999,-9999,149,-9999,-9999,-9999,-9999,,
044,1,15,07,1999,275,274.8,0.04,1.80,-9999,-9999,-9999,0.68,0.02,0.03,2.33,40.11,7.6410,0.002414,2293.7,917.9,36.369,-9999,36.367,17.679,26.3986,-9999,-9999,48.51,9.91,5.71,47.34,9.68,-9999,-9999,101,-9999,-9999,-9999,-9999,,
044,1,15,07,1999,300,302.6,0.03,1.44,-9999,-9999,-9999,0.97,0.01,0.00,3.12,41.09,7.6428,0.002419,2296.5,912.5,36.357,-9999,36.354,17.613,26.4050,-9999,-9999,42.34,4.87,10.15,41.32,4.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
044,1,15,07,1999,350,350.9,0.00,0.00,-9999,-9999,-9999,6.03,0.02,0.00,2.79,50.07,7.6402,0.002430,2308.4,919.1,36.334,-9999,36.332,17.499,26.4164,-9999,-9999,44.30,5.05,10.24,43.23,4.93,-9999,-9999,98,-9999,-9999,-9999,-9999,,
044,1,15,07,1999,400,401.4,0.00,0.00,-9999,-9999,-9999,8.89,0.01,0.00,2.88,54.46,7.6326,0.002429,2310.6,934.7,36.318,-9999,36.318,17.433,26.4215,-9999,-9999,53.17,2.66,23.30,51.89,2.60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
044,1,15,07,1999,500,504.0,-9999,-9999,-9999,-9999,-9999,13.74,0.01,0.01,3.13,64.99,7.6231,0.002444,2328.8,958.7,36.286,-9999,36.283,17.277,26.4330,-9999,-9999,65.31,9.46,8.06,63.73,9.23,-9999,-9999,288,-9999,-9999,-9999,-9999,,
044,1,15,07,1999,750,751.8,-9999,-9999,-9999,-9999,-9999,20.10,0.01,0.02,3.57,80.34,7.5968,0.002459,2352.9,1027.0,36.247,-9999,36.244,17.128,26.4385,-9999,-9999,64.95,9.09,8.34,63.38,8.87,-9999,-9999,113,-9999,-9999,-9999,-9999,,
044,1,15,07,1999,1000,1002.1,-9999,-9999,-9999,-9999,-9999,22.13,0.01,0.01,3.67,83.41,7.5892,0.002459,2356.4,1047.9,-9999,-9999,36.236,17.133,26.4313,-9999,-9999,38.49,4.87,9.23,37.56,4.75,-9999,-9999,98,-9999,-9999,-9999,-9999,,
044,1,15,07,1999,1310,1311.1,-9999,-9999,-9999,-9999,-9999,25.06,0.01,0.00,3.82,87.41,7.5836,0.002469,2368.0,1069.2,-9999,-9999,36.232,17.170,26.4194,-9999,-9999,26.36,0.18,167.47,25.72,0.18,-9999,-9999,114,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,
045,1,11,08,1999,1,2.3,4.58,199.89,-9999,-9999,-9999,0.60,0.02,0.03,0.05,1.87,8.0840,0.002397,2050.5,402.0,36.685,-9999,36.685,27.464,23.8378,-9999,-9999,101.00,15.81,7.45,98.56,15.43,-9999,-9999,-9999,-9999,1.60,0.17,0.08,,
045,1,11,08,1999,7,7.6,4.55,198.60,-9999,-9999,-9999,0.25,0.02,0.03,0.06,1.75,8.0848,0.002393,2046.5,396.5,-9999,-9999,36.676,27.215,23.9119,-9999,-9999,96.05,14.89,7.53,93.74,14.53,-9999,-9999,206,-9999,1.43,0.15,0.08,,
045,1,11,08,1999,15,15.8,4.52,196.89,-9999,-9999,-9999,0.08,0.01,0.02,0.06,1.27,8.0739,0.002390,2050.2,368.4,36.796,-9999,36.768,24.633,24.7902,-9999,-9999,101.26,27.57,4.28,98.82,26.91,-9999,-9999,98,-9999,1.14,0.14,0.11,,
045,1,11,08,1999,25,25.8,4.30,187.21,-9999,-9999,-9999,0.05,0.05,0.05,0.09,1.86,8.0553,0.002404,2073.9,383.5,36.844,-9999,36.840,24.160,24.9868,-9999,-9999,165.70,25.92,7.46,161.71,25.30,-9999,-9999,-9999,-9999,0.98,0.25,0.18,,
045,1,11,08,1999,35,35.5,3.83,166.71,-9999,-9999,-9999,0.32,0.61,1.56,0.20,3.11,8.0202,0.002382,2075.5,409.3,36.875,-9999,36.867,23.541,25.1919,-9999,-9999,111.27,17.10,7.59,108.59,16.68,-9999,-9999,112,-9999,2.17,0.73,0.53,,
045,1,11,08,1999,55,55.5,3.44,149.85,-9999,-9999,-9999,0.66,0.58,3.94,0.30,2.63,7.9865,0.002408,2119.6,442.4,36.885,-9999,36.879,22.828,25.4096,-9999,-9999,172.52,31.62,6.37,168.37,30.86,-9999,-9999,96,-9999,0.37,1.85,1.10,,
045,1,11,08,1999,75,75.6,2.92,127.06,-9999,-9999,-9999,0.45,0.15,7.27,0.47,4.60,7.9401,0.002397,2135.7,484.0,36.873,-9999,36.869,21.972,25.6465,-9999,-9999,86.60,13.24,7.63,84.51,12.92,-9999,-9999,139,-9999,0.44,0.13,0.17,,
045,1,11,08,1999,100,101.2,3.07,133.54,-9999,-9999,-9999,0.00,0.08,7.53,0.48,3.29,7.9402,0.002394,2133.3,470.1,36.848,-9999,36.844,21.276,25.8219,-9999,-9999,68.50,7.45,10.73,66.85,7.27,-9999,-9999,83,-9999,0.00,0.06,0.11,,
045,1,11,08,1999,130,132.3,2.38,103.66,-9999,-9999,-9999,0.24,0.03,10.74,0.85,7.57,7.8669,0.002392,2170.8,538.3,36.670,-9999,36.657,19.654,26.1176,-9999,-9999,52.39,11.77,5.19,51.12,11.48,-9999,-9999,86,-9999,-9999,-9999,-9999,,
045,1,11,08,1999,160,163.2,1.68,73.30,-9999,-9999,-9999,0.46,0.04,12.04,1.21,15.70,7.7927,0.002390,2205.1,631.0,36.531,-9999,36.522,18.630,26.2797,-9999,-9999,41.91,6.16,7.94,40.90,6.01,-9999,-9999,102,-9999,-9999,-9999,-9999,,
045,1,11,08,1999,200,202.9,0.33,14.18,-9999,-9999,-9999,0.35,0.03,10.00,1.90,26.78,7.6727,0.002386,2254.1,845.6,36.431,-9999,36.427,18.006,26.3645,-9999,-9999,52.91,3.86,15.99,51.63,3.77,-9999,-9999,98,-9999,-9999,-9999,-9999,,
045,1,11,08,1999,250,252.0,0.11,4.85,-9999,-9999,-9999,0.21,0.03,5.20,2.11,34.05,7.6502,0.002415,2290.6,899.4,36.391,-9999,36.386,17.773,26.3906,-9999,-9999,69.77,21.23,3.83,68.09,20.72,-9999,-9999,80,-9999,-9999,-9999,-9999,,
045,1,11,08,1999,300,301.6,0.06,2.64,-9999,-9999,-9999,0.57,0.02,0.00,2.67,40.70,7.6487,0.002422,2297.8,901.3,36.366,-9999,36.361,17.649,26.4016,-9999,-9999,68.53,7.26,11.01,66.88,7.09,-9999,-9999,97,-9999,-9999,-9999,-9999,,
045,1,11,08,1999,375,374.4,0.00,0.00,-9999,-9999,-9999,5.46,0.02,0.00,2.81,49.29,7.6378,0.002393,2274.1,911.2,-9999,-9999,36.333,17.512,26.4135,-9999,-9999,41.78,6.25,7.80,40.77,6.10,-9999,-9999,89,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,
046,1,14,09,1999,1,1.7,4.63,202.14,-9999,-9999,-9999,0.23,0.00,0.03,0.03,2.51,8.1050,0.002399,2040.3,405.6,36.448,-9999,36.437,29.498,22.9752,-9999,-9999,80.18,17.73,5.27,78.25,17.31,-9999,-9999,112,-9999,0.49,0.08,0.05,,
046,1,14,09,1999,7,7.1,4.59,200.45,-9999,-9999,-9999,0.33,0.01,0.02,0.02,1.93,8.1073,0.002402,2041.4,399.5,36.441,-9999,36.430,28.901,23.1709,-9999,-9999,87.31,10.60,9.61,85.20,10.35,-9999,-9999,173,-9999,0.85,0.11,0.07,,
046,1,14,09,1999,15,15.0,4.66,203.50,-9999,-9999,-9999,0.51,0.01,0.00,0.04,1.38,8.1013,0.002407,2049.8,392.0,36.499,-9999,36.491,27.933,23.5381,-9999,-9999,91.66,15.27,7.00,89.45,14.90,-9999,-9999,187,-9999,1.29,0.07,0.04,,
046,1,14,09,1999,25,25.4,4.57,199.49,-9999,-9999,-9999,0.18,0.01,0.03,0.05,1.31,8.0904,0.002409,2057.3,374.5,36.599,-9999,36.591,25.988,24.2377,-9999,-9999,88.19,12.80,8.04,86.06,12.49,-9999,-9999,-9999,-9999,0.68,0.13,0.05,,
046,1,14,09,1999,35,34.6,4.28,186.42,-9999,-9999,-9999,0.22,0.01,0.03,0.06,2.01,8.0623,0.002409,2075.0,388.5,36.769,-9999,36.759,24.915,24.6972,-9999,-9999,101.40,11.70,10.11,98.96,11.42,-9999,-9999,92,-9999,0.56,0.13,0.13,,
046,1,14,09,1999,55,55.9,3.86,168.12,-9999,-9999,-9999,0.26,0.51,2.19,0.18,2.19,8.0274,0.002421,2106.7,416.3,36.888,-9999,36.850,24.048,25.0285,-9999,-9999,64.91,11.24,6.73,63.34,10.97,-9999,-9999,102,-9999,0.71,0.80,0.56,,
046,1,14,09,1999,75,74.9,3.66,159.25,-9999,-9999,-9999,0.22,0.28,3.41,0.24,3.08,8.0110,0.002423,2117.8,429.8,36.924,-9999,36.888,23.682,25.1658,-9999,-9999,78.22,5.21,17.51,76.33,5.08,-9999,-9999,116,-9999,0.06,0.16,0.31,,
046,1,14,09,1999,100,100.8,3.66,159.60,-9999,-9999,-9999,0.09,0.16,3.81,0.26,2.98,7.9992,0.002424,2125.8,436.9,36.926,-9999,36.918,23.254,25.3147,-9999,-9999,48.26,10.60,5.31,47.10,10.35,-9999,-9999,98,-9999,0.00,0.10,0.25,,
046,1,14,09,1999,130,130.4,2.69,117.11,-9999,-9999,-9999,0.30,0.04,10.06,0.68,7.09,7.8880,0.002410,2176.6,520.5,36.717,-9999,36.709,20.055,26.0510,-9999,-9999,45.75,3.11,17.17,44.64,3.03,-9999,-9999,87,-9999,-9999,-9999,-9999,,
046,1,14,09,1999,160,159.5,1.29,56.22,-9999,-9999,-9999,0.48,0.02,12.39,1.37,18.10,7.7556,0.002397,2229.4,691.3,36.498,-9999,36.482,18.347,26.3208,-9999,-9999,45.45,6.40,8.29,44.36,6.24,-9999,-9999,85,-9999,-9999,-9999,-9999,,
046,1,14,09,1999,200,200.0,0.31,13.34,-9999,-9999,-9999,0.27,0.01,8.88,1.89,28.50,7.6696,0.002400,2268.6,853.8,36.417,-9999,36.410,17.900,26.3770,-9999,-9999,42.41,0.09,541.27,41.39,0.09,-9999,-9999,88,-9999,-9999,-9999,-9999,,
046,1,14,09,1999,250,249.8,0.05,2.29,-9999,-9999,-9999,1.02,0.02,0.00,2.68,38.01,7.6447,0.002423,2300.0,915.0,36.386,-9999,36.381,17.757,26.3905,-9999,-9999,61.44,9.78,7.33,59.96,9.55,-9999,-9999,83,-9999,-9999,-9999,-9999,,
046,1,14,09,1999,300,299.3,0.08,3.41,-9999,-9999,-9999,0.65,0.02,0.00,2.09,41.24,7.6501,0.002416,2292.4,894.7,36.361,-9999,36.354,17.613,26.4055,-9999,-9999,56.44,9.87,6.67,55.08,9.63,-9999,-9999,79,-9999,-9999,-9999,-9999,,
046,1,14,09,1999,310,310.4,0.03,1.16,-9999,-9999,-9999,2.12,0.01,0.01,2.68,43.29,7.6445,0.002431,2308.2,912.3,36.352,-9999,36.348,17.582,26.4080,-9999,-9999,51.21,7.04,8.49,49.97,6.87,-9999,-9999,75,-9999,-9999,-9999,-9999,,
046,1,14,09,1999,350,350.9,0.00,0.00,-9999,-9999,-9999,3.79,0.01,0.00,2.75,47.08,7.6407,0.002435,2313.4,921.4,36.345,-9999,36.340,17.539,26.4125,-9999,-9999,63.08,8.14,9.05,61.56,7.94,-9999,-9999,87,-9999,-9999,-9999,-9999,,
046,1,14,09,1999,400,401.5,0.00,0.00,-9999,-9999,-9999,7.62,0.02,0.00,2.87,54.30,7.6325,0.002437,2318.1,938.4,36.321,-9999,36.319,17.444,26.4201,-9999,-9999,75.44,9.05,9.73,73.62,8.83,-9999,-9999,85,-9999,-9999,-9999,-9999,,
046,1,14,09,1999,500,504.5,-9999,-9999,-9999,-9999,-9999,14.24,0.01,0.00,3.25,67.10,7.6200,0.002449,2334.9,967.7,36.281,-9999,36.279,17.259,26.4337,-9999,-9999,60.89,11.70,6.07,59.42,11.42,-9999,-9999,92,-9999,-9999,-9999,-9999,,
046,1,14,09,1999,750,752.4,-9999,-9999,-9999,-9999,-9999,20.03,0.01,0.00,3.32,68.55,7.6074,0.002461,2351.1,1000.0,36.251,-9999,36.243,17.129,26.4377,-9999,-9999,51.14,12.98,4.60,49.91,12.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
046,1,14,09,1999,1000,1003.5,-9999,-9999,-9999,-9999,-9999,21.84,0.02,0.00,3.71,85.31,7.6009,0.002474,2365.7,1022.3,36.259,-9999,36.235,17.132,26.4308,-9999,-9999,67.62,5.76,13.70,65.99,5.62,-9999,-9999,79,-9999,-9999,-9999,-9999,,
046,1,14,09,1999,1250,1301.7,-9999,-9999,-9999,-9999,-9999,24.37,0.01,0.00,3.82,89.13,7.5921,0.002504,2398.8,1060.8,-9999,-9999,36.232,17.170,26.4191,-9999,-9999,46.86,6.49,8.42,45.73,6.33,-9999,-9999,82,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047,1,05,10,1999,1,1.6,4.88,212.78,-9999,-9999,-9999,0.67,0.03,0.00,0.07,3.03,-9999,-9999,-9999,-9999,36.427,-9999,36.413,28.374,23.3343,-9999,-9999,83.25,10.25,9.48,81.24,10.00,-9999,-9999,113,-9999,0.70,0.06,0.04,,
047,1,05,10,1999,7,7.6,4.92,214.72,-9999,-9999,-9999,0.60,0.01,0.00,0.04,1.38,-9999,-9999,-9999,-9999,-9999,-9999,36.410,28.311,23.3528,-9999,-9999,92.73,10.33,10.47,90.50,10.08,-9999,-9999,-9999,-9999,0.34,0.06,0.06,,
047,1,05,10,1999,15,15.9,4.91,214.15,-9999,-9999,-9999,0.54,0.05,0.00,0.03,1.97,-9999,-9999,-9999,-9999,36.422,-9999,36.417,28.053,23.4434,-9999,-9999,121.30,13.50,10.48,118.38,13.17,-9999,-9999,125,-9999,0.87,0.06,0.03,,
047,1,05,10,1999,25,25.3,4.58,199.62,-9999,-9999,-9999,0.51,0.23,0.00,0.04,1.65,-9999,-9999,-9999,-9999,36.567,-9999,36.565,26.040,24.2017,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,107,-9999,0.61,0.05,0.04,,
047,1,05,10,1999,35,35.0,4.44,193.47,-9999,-9999,-9999,0.54,0.02,0.00,0.05,1.40,-9999,-9999,-9999,-9999,36.679,-9999,36.675,25.438,24.4731,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.69,0.07,0.07,,
047,1,05,10,1999,55,56.3,4.04,175.94,-9999,-9999,-9999,0.59,0.27,1.59,0.14,2.69,-9999,-9999,-9999,-9999,36.774,-9999,36.772,24.546,24.8191,-9999,-9999,75.37,11.87,7.41,73.56,11.59,-9999,-9999,100,-9999,0.23,0.20,0.26,,
047,1,05,10,1999,75,75.5,3.74,162.93,-9999,-9999,-9999,0.58,0.26,2.63,0.21,4.62,-9999,-9999,-9999,-9999,36.802,-9999,36.795,24.395,24.8824,-9999,-9999,57.32,8.36,7.99,55.94,8.16,-9999,-9999,-9999,-9999,0.13,0.21,0.48,,
047,1,05,10,1999,100,100.1,3.61,157.40,-9999,-9999,-9999,0.57,0.19,3.77,0.22,2.29,-9999,-9999,-9999,-9999,36.894,-9999,36.896,23.253,25.2982,-9999,-9999,63.13,7.42,9.92,61.61,7.24,-9999,-9999,98,-9999,0.05,0.05,0.03,,
047,1,05,10,1999,130,131.3,2.80,121.73,-9999,-9999,-9999,0.55,0.22,8.45,0.57,4.60,-9999,-9999,-9999,-9999,36.719,-9999,36.709,20.111,26.0363,-9999,-9999,43.41,4.69,10.81,42.37,4.57,-9999,-9999,62,-9999,-9999,-9999,-9999,,
047,1,05,10,1999,160,160.0,1.68,73.13,-9999,-9999,-9999,0.47,0.03,11.62,1.08,12.01,-9999,-9999,-9999,-9999,-9999,-9999,36.531,18.694,26.2701,-9999,-9999,65.41,4.94,15.44,63.83,4.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
047,1,05,10,1999,200,199.8,0.23,10.20,-9999,-9999,-9999,0.46,0.04,8.63,1.78,26.85,-9999,-9999,-9999,-9999,36.427,-9999,36.421,17.967,26.3690,-9999,-9999,64.50,8.11,9.28,62.94,7.91,-9999,-9999,62,-9999,-9999,-9999,-9999,,
047,1,05,10,1999,250,251.1,0.06,2.59,-9999,-9999,-9999,0.76,0.15,2.45,1.82,29.48,-9999,-9999,-9999,-9999,36.388,-9999,36.378,17.731,26.3947,-9999,-9999,49.38,6.74,8.55,48.19,6.58,-9999,-9999,77,-9999,-9999,-9999,-9999,,
047,1,05,10,1999,300,300.3,0.03,1.19,-9999,-9999,-9999,1.79,0.01,0.00,2.57,39.40,-9999,-9999,-9999,-9999,36.358,-9999,36.346,17.614,26.4056,-9999,-9999,53.20,5.88,10.55,51.92,5.74,-9999,-9999,72,-9999,-9999,-9999,-9999,,
047,1,05,10,1999,320,320.0,0.00,0.00,-9999,-9999,-9999,2.91,0.03,0.00,2.62,40.76,-9999,-9999,-9999,-9999,-9999,-9999,36.355,17.573,26.4086,-9999,-9999,61.65,6.91,10.41,60.16,6.74,-9999,-9999,91,-9999,-9999,-9999,-9999,,
047,1,05,10,1999,350,356.4,0.00,0.00,-9999,-9999,-9999,5.35,0.03,0.00,2.62,46.42,-9999,-9999,-9999,-9999,36.336,-9999,36.334,17.514,26.4144,-9999,-9999,85.64,8.36,11.94,83.58,8.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
047,1,05,10,1999,400,407.0,0.00,0.00,-9999,-9999,-9999,8.01,0.23,0.00,2.59,47.00,-9999,-9999,-9999,-9999,36.319,-9999,36.318,17.437,26.4207,-9999,-9999,108.18,9.31,13.56,105.57,9.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
047,1,05,10,1999,500,504.3,-9999,-9999,-9999,-9999,-9999,14.25,0.02,0.00,3.14,62.58,-9999,-9999,-9999,-9999,-9999,-9999,36.280,17.267,26.4326,-9999,-9999,73.59,9.82,8.74,71.81,9.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,
047,1,05,10,1999,750,752.1,-9999,-9999,-9999,-9999,-9999,16.35,0.02,0.00,2.87,52.31,-9999,-9999,-9999,-9999,36.251,-9999,36.244,17.135,26.4368,-9999,-9999,99.76,11.27,10.32,97.36,11.00,-9999,-9999,73,-9999,-9999,-9999,-9999,,
047,1,05,10,1999,1000,999.1,-9999,-9999,-9999,-9999,-9999,22.24,0.01,0.00,3.51,79.83,-9999,-9999,-9999,-9999,-9999,-9999,36.234,17.132,26.4300,-9999,-9999,70.28,7.42,11.05,68.59,7.24,-9999,-9999,68,-9999,-9999,-9999,-9999,,
047,1,05,10,1999,1250,1244.4,-9999,-9999,-9999,-9999,-9999,24.30,0.00,0.00,3.70,84.17,-9999,-9999,-9999,-9999,36.235,-9999,36.230,17.160,26.4205,-9999,-9999,87.85,8.63,11.88,85.74,8.42,-9999,-9999,78,-9999,-9999,-9999,-9999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,
048,2,04,11,1999,1,1.3,4.48,195.74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.0994,0.002375,2023.4,397.0,36.355,-9999,36.348,28.444,23.2620,-9999,-9999,72.48,8.54,9.91,70.73,8.33,-9999,-9999,99,-9999,0.96,0.12,0.09,,
