time,cdww,iews,inss,mcc,mwp,si10,sp,sst,t2m,tauoc,u10,ust,v10,v10n,vst,wind
2018-05-01,0.00097219646,-0.08066887,-0.040206075,0.13894647,4.4790306,7.562641,101274.75,297.02533,298.0193,0.97175044,-6.448369,-0.05601257,-3.4873438,-3.354473,-0.035445385,5.172477
2018-06-01,0.00090730656,-0.057759583,-0.027390718,0.18771237,4.4785786,6.3410225,101373.06,297.36444,298.15002,0.9792372,-5.207856,-0.042892337,-2.5761232,-2.4827204,-0.026524153,4.470175
2018-07-01,0.0008495229,-0.039171696,-0.019049514,0.162534,4.6435595,5.3561726,101351.69,297.8298,298.3004,0.987884,-4.4315023,-0.03144175,-2.2739267,-2.212285,-0.02142401,3.8413296
2018-08-01,0.00081884046,-0.034406364,-0.013634268,0.1429528,4.327717,4.857216,101352.5,299.28586,299.1244,0.99223995,-4.0614576,-0.027740479,-1.7583799,-1.7673416,-0.016403764,3.5124512
2018-09-01,0.0008085631,-0.032430172,-0.0118509345,0.15250099,5.1131487,4.516782,101089.31,300.8297,300.18665,0.9913489,-3.6422958,-0.026472747,-1.3886347,-1.4305906,-0.014838405,3.3950195
2018-10-01,0.0008543746,-0.046247244,-0.017915368,0.13113135,5.218916,5.4384212,101022.56,301.0672,300.3152,0.9869909,-4.7444963,-0.036665678,-1.937315,-1.9960756,-0.020899735,3.9040985
2018-11-01,0.0009251435,-0.059665382,-0.027971804,0.1441763,4.931099,6.481435,101064.375,299.98758,299.7317,0.9776144,-5.6181955,-0.045103252,-2.7864141,-2.824727,-0.028565086,4.6694336
2018-12-01,0.001004637,-0.080889225,-0.039352417,0.07444015,4.833022,7.5471783,101371.69,297.61816,297.9508,0.9629428,-6.5467253,-0.05722791,-3.248353,-3.224639,-0.03583133,5.5178137
2019-01-01,0.0010110731,-0.085249245,-0.041372,0.076249324,4.6948404,7.7287273,101373.625,296.71005,297.34534,0.9614447,-6.6897182,-0.059669256,-3.3372793,-3.2804918,-0.03711259,5.583496
2019-02-01,0.0010634661,-0.10069746,-0.05247599,0.07236935,4.6457167,8.34927,101345.125,296.42346,297.25122,0.953091,-7.153368,-0.067350745,-3.7815933,-3.7022734,-0.044058766,6.124756
2019-03-01,0.0010121339,-0.09069514,-0.046336114,0.06843284,4.6635303,8.014833,101241.81,295.68268,296.94836,0.9632741,-6.8199797,-0.06129986,-3.70605,-3.5588179,-0.04045344,5.5915117
2019-04-01,0.0010306749,-0.09239453,-0.05071211,0.100256056,4.559312,8.140408,101236.19,296.80286,297.70178,0.9599133,-6.883436,-0.063194275,-3.9249935,-3.820611,-0.043367364,5.7946606
2019-05-01,0.00092368247,-0.06746328,-0.03256637,0.12967932,4.850074,6.7244587,101189.125,297.604,298.40527,0.9776487,-5.7328033,-0.048377097,-2.9693594,-2.8745012,-0.030827578,4.636963
2019-06-01,0.0009037573,-0.057476282,-0.026257992,0.19265884,4.4516497,6.243203,101347.375,299.4206,299.51514,0.9808164,-5.334013,-0.042419374,-2.5707989,-2.566558,-0.02579705,4.4333496
2019-07-01,0.0008362392,-0.036286414,-0.017151251,0.149207,4.4677706,5.247493,101342.06,298.32974,298.79932,0.99037635,-4.2603874,-0.02880162,-2.0887918,-2.030013,-0.019189697,3.7016602
2019-08-01,0.00078061526,-0.022285521,-0.004940301,0.16005391,4.3517313,4.201332,101353.19,300.5115,300.07385,0.9959197,-2.914609,-0.018800676,-0.66136336,-0.67287886,-0.0075513124,3.0926466
2019-09-01,0.0007776702,-0.022207856,-0.004863493,0.13723129,5.3091984,4.206524,101140.25,301.26556,300.89624,0.99591345,-2.7887554,-0.01910885,-0.6421704,-0.6653136,-0.0077654235,3.054368
2019-10-01,0.00083039724,-0.038214147,-0.012388121,0.10123789,5.276823,5.015622,101074.44,301.55566,300.69983,0.9904325,-4.259449,-0.03122586,-1.4527245,-1.4970875,-0.015822891,3.6399126
2019-11-01,0.0008676117,-0.04532844,-0.020775259,0.083981216,5.3129854,5.638135,101002.56,300.5789,300.10242,0.9860835,-4.8048363,-0.035708964,-2.3639584,-2.4196062,-0.023425438,4.0439453
2019-12-01,0.0009450114,-0.06803781,-0.030544639,0.12465906,5.1640987,6.8763943,101126.06,299.19257,299.17456,0.9732488,-6.0102243,-0.051081717,-2.8576183,-2.871005,-0.030862503,4.879883
2020-01-01,0.0009679494,-0.071418166,-0.036083758,0.12270111,5.20695,7.06532,101325.0,298.36578,298.33142,0.96873736,-5.9582615,-0.051763177,-3.2691126,-3.2821608,-0.035072908,5.113037
2020-02-01,0.001029792,-0.091367185,-0.04779488,0.1054992,4.7293386,8.002014,101341.25,297.0805,297.80286,0.9590639,-6.762988,-0.062463105,-3.7359161,-3.66146,-0.041679587,5.772726
2020-03-01,0.0010317189,-0.08410442,-0.048463106,0.07745444,4.6858273,7.8200073,101310.06,297.27075,297.7467,0.95868784,-6.4349337,-0.058734536,-3.9219923,-3.8814354,-0.044103265,5.800044
2020-04-01,0.0009824298,-0.079452515,-0.04088843,0.0534984,4.5766363,7.455098,101250.0,297.82648,298.3877,0.9681859,-6.2722034,-0.056135714,-3.413661,-3.3666801,-0.037696645,5.278632
2020-05-01,0.0009601107,-0.08327621,-0.038131118,0.09334859,4.579014,7.3933296,101266.44,297.72726,298.71655,0.9724975,-6.3101454,-0.0569911,-3.1868467,-3.069416,-0.03398863,5.029236
2020-06-01,0.0008995454,-0.053560436,-0.026256382,0.12539554,4.254614,6.192157,101281.81,298.82855,299.20325,0.98206365,-5.139187,-0.040241063,-2.6617537,-2.6183386,-0.025821723,4.385461
2020-07-01,,,,,,,101218.5,,,,,-0.026596487,,,-0.017375432,
