"","AphiaID","aphiaid","speciesorig","speciesclean","scientificname","wm_attrs","wm_classes"
"462",232941,232941,"Protoperidinium spinifera","Protoperidinium spinifera","Protoperidinium solidcorne","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium spiniferum"
"463",232942,232942,"Gyrodinium fulvum","Gyrodinium fulvum","Gyrodinium fulvum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gymnodiniales_Gymnodiniaceae_Gyrodinium_Gyrodinium fulvum"
"464",232947,232947,"Gyrodinium aff. grave","Gyrodinium aff. grave","Gyrodinium aff. grave","Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gymnodiniales_Gymnodiniaceae_Gyrodinium_Gyrodinium grave"
"465",232968,232968,"Protoperidinium roseum","Protoperidinium roseum","Protoperidinium roseum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium roseum"
"466",232970,232970,"Gyrodinium nasutum","Gyrodinium nasutum","Gyrodinium nasutum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gymnodiniales_Gymnodiniaceae_Gyrodinium_Gyrodinium nasutum"
"467",232998,232998,"Gyrodinium striatissimum","Gyrodinium striatissimum","Gyrodinium striatissimum","Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gymnodiniales_Gymnodiniaceae_Gyrodinium_Gyrodinium striatissimum"
"468",233006,233006,"Gyrodinium virgatum","Gyrodinium virgatum","Gyrodinium virgatum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gymnodiniales_Gymnodiniaceae_Gyrodinium_Gyrodinium virgatum"
"469",233028,233028,"Protoperidinium matzenaueri","Protoperidinium matzenaueri","Protoperidinium matzenaueri","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium matzenaueri"
"470",233082,233082,"Protoperidinium okamurai","Protoperidinium okamurae","Protoperidinium okamurae","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium okamurai"
"471",233104,233104,"Protoperidinium murayii","Protoperidinium murrayi","Protoperidinium oceanicum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium murrayi"
"472",233115,233115,"Protherythropsis vigilans","Protherythropsis vigilans","Protherythropsis vigilans","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gymnodiniales_Warnowiaceae_Proterythropsis_Proterythropsis vigilans"
"473",233169,233169,"Protoperidinium cf melo","Protoperidinium cf. melo","Protoperidinium cf. melo","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium melo"
"474",233237,233237,"Ceratium longinum","Ceratium longinum","Tripos longinus","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Ceratium_Ceratium longinum"
"475",233245,233245,"Ceratium dens","Ceratium dens","Tripos dens","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Ceratium_Ceratium dens"
"476",233269,233269,"Protoperidinium hirobis","Protoperidinium hirobis","Protoperidinium hirobis","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium hirobis"
"477",233274,233274,"Protoperidinium rotundatum","Protoperidinium rotundatum","Protoperidinium hidemitii","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium rotundatum"
"478",233281,233281,"Ceratium humile","Ceratium humile","Tripos humilis","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ceratiaceae_Ceratium_Ceratium humile"
"479",233352,233352,"Cladopyxis setifera","Cladopyxis setifera","Micracanthodinium setiferum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Cladopyxidaceae_Cladopyxis_Cladopyxis setifera"
"480",233357,233357,"Protoperidinium elegans","Protoperidinium elegans","Protoperidinium elegans","Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium elegans"
"481",233386,233386,"Goniodoma polyedricum","Goniodoma polyedricum","Triadinium polyedricum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Thoracosphaerales_Thoracosphaeraceae_Goniodoma_Goniodoma polyedricum"
"482",233420,233420,"Alexandrium cohorticola","Alexandrium cohorticola","Alexandrium cohorticula","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Ostreopsidaceae_Alexandrium_Alexandrium cohorticula"
"483",233556,233556,"Protoperidinium abei","Protoperidinium abei","Protoperidinium abei","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium abei"
"484",233557,233557,"Gonyaulax minuta","Gonyaulax minuta","Gonyaulax minuta","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Gonyaulacaceae_Gonyaulax_Gonyaulax minuta"
"485",233577,233577,"Gonyaulax sousae","Gonyaulax sousae","Gonyaulax sousae","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Gonyaulacaceae_Gonyaulax_Gonyaulax sousae"
"486",233592,233592,"Lingulod polyedric ","Lingulodinium polyedra","Lingulodinium polyedra","Functional group:plankton > nanoplankton, Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton, Functional group:mixoplankton > Constitutive Mixoplankton (CM)","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gonyaulacales_Gonyaulacaceae_Lingulodinium_Lingulodinium polyedra"
"487",233618,233618,"Diplopsalis rotunda","Diplopsalis rotunda","Oblea rotunda","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Diplopsalis_Diplopsalis rotunda"
"488",233728,233728,"Murayella biconica","Murrayella biconica","Centrodinium biconicum","Functional group:plankton > phytoplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Oxytoxaceae_Murrayella_Murrayella biconica"
"489",233776,233776,"Chatonella sp.","Chattonella sp.","Chattonella sp.","Functional group:plankton > phytoplankton","Chromista_Harosa_Heterokonta_Ochrophyta_Phaeista_Monista_Raphidoistia_Raphidophyceae_Chattonellales_Chattonellaceae_Chattonella"
"490",233804,233804,"Peridinium quinquecorne","Peridinium quinquecorne","Protoperidinium quinquecorne","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Peridiniaceae_Peridinium_Peridinium quinquecorne"
"491",233805,233805,"Protoperidinium quinquecorne","Protoperidinium quinquecorne","Protoperidinium quinquecorne","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium quinquecorne"
"492",233859,233859,"Oxytosum elongatum","Oxytoxum elongatum","Oxytoxum elongatum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Oxytoxaceae_Oxytoxum_Oxytoxum elongatum"
"493",233870,233870,"Oxytoxum gracile","Oxytoxum gracile","Oxytoxum gracile","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Oxytoxaceae_Oxytoxum_Oxytoxum gracile"
"494",233874,233874,"Oxytoxum tesselatum","Oxytoxum tesselatum","Oxytoxum tesselatum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Oxytoxaceae_Oxytoxum_Oxytoxum tesselatum"
"495",235802,235802,"Acanthoica cuatrospina","Acanthoica quattrospina","Acanthoica quattrospina","Functional group:plankton > phytoplankton","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Rhabdosphaeraceae_Acanthoica_Acanthoica quattrospina"
"496",235804,235804,"Calcidiscus sp.","Calcidiscus sp.","Calcidiscus sp.","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calcidiscaceae_Calcidiscus"
"497",235826,235826,"Calyptrolithina","Calyptrolithina sp.","Calyptrolithina sp.","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calyptrosphaeraceae_Calyptrolithina"
"498",235827,235827,"Calyptrolitthophora sp.","Calyptrolithophora sp.","Calyptrolithophora sp.","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calyptrosphaeraceae_Calyptrolithophora"
"499",235828,235828,"Calypthorsphaera sp.","Calyptrosphaera sp.","Calyptrosphaera sp.","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calyptrosphaeraceae_Calyptrosphaera"
"500",235841,235841,"Hellabdosphaera","Helladosphaera sp.","Helladosphaera sp.","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calyptrosphaeraceae_Helladosphaera"
"501",235859,235859,"Haloppapus sp.","Halopappus sp.","Halopappus sp.","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccosphaerales_Halopappaceae_Halopappus"
"502",235863,235863,"Helicosphaera sp.","Helicosphaera sp.","Helicosphaera sp.","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Zygodiscales_Helicosphaeraceae_Helicosphaera"
"503",235868,235868,"Calyptrosphaera sphaerodidea","Calyptrosphaera sphaerodidea","Holococcolithophora sphaeroidea","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calyptrosphaeraceae_Calyptrosphaera_Calyptrosphaera sphaeroidea"
"504",235877,235877,"Periphylloria mirabilis","Periphyllophora mirabilis","Periphyllophora mirabilis","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calyptrosphaeraceae_Periphyllophora_Periphyllophora mirabilis"
"505",235880,235880,"Syracolithus quadriperforatus","Syracolithus quadriperforatus","Calcidiscus leptoporus subsp. quadriperforatus","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calyptrosphaeraceae_Syracolithus_Syracolithus quadriperforatus"
"506",235898,235898,"Hellabdosphaera cornifera","Helladosphaera cornifera","Helladosphaera cornifera","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calyptrosphaeraceae_Helladosphaera_Helladosphaera cornifera"
"507",235905,235905,"Zigospahera helenica","Zygosphaera hellenica","Zygosphaera hellenica","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calyptrosphaeraceae_Zygosphaera_Zygosphaera hellenica"
"508",235921,235921,"Anoplosolenia brasiliensiS","Anoplosolenia brasiliensis","Calciosolenia brasiliensis","Functional group:plankton > phytoplankton","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Calciosoleniaceae_Anoplosolenia_Anoplosolenia brasiliensis"
"509",235922,235922,"Braarudosphaera bigelowi","Braarudosphaera bigelowii","Braarudosphaera bigelowii","Functional group:plankton > phytoplankton","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccosphaerales_Braarudosphaeraceae_Braarudosphaera_Braarudosphaera bigelowii"
"510",235923,235923,"Calcidiscus leptoporus","Calcidiscus leptoporus","Calcidiscus leptoporus","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calcidiscaceae_Calcidiscus_Calcidiscus leptoporus"
"511",235924,235924,"Calciopapus caudatus","Calciopappus caudatus","Calciopappus caudatus","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Syracosphaeraceae_Calciopappus_Calciopappus caudatus"
"512",235926,235926,"Calciosolenia murrayii","Calciosolenia murrayi","Calciosolenia murrayi","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Calciosoleniaceae_Calciosolenia_Calciosolenia murrayi"
"513",235933,235933,"Ceratholithus cristatus","Ceratolithus cristatus","Ceratolithus cristatus","NA","Chromista_Hacrobia_Haptophyta_Haptophyta incertae sedis_Ceratolithaceae_Ceratolithus_Ceratolithus cristatus"
"514",235937,235937,"Umbellosphaera sp.","Umbellosphaera sp.","Umbellosphaera sp.","NA","Chromista_Hacrobia_Haptophyta_Haptophyta incertae sedis_Umbellosphaeraceae_Umbellosphaera"
"515",235944,235944,"Coronosphaera mediterranea","Coronosphaera mediterranea","Coronosphaera mediterranea","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Syracosphaeraceae_Coronosphaera_Coronosphaera mediterranea"
"516",235960,235960,"Helicosphaera hyalina","Helicosphaera hyalina","Helicosphaera hyalina","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Zygodiscales_Helicosphaeraceae_Helicosphaera_Helicosphaera hyalina"
"517",235961,235961,"Michaelsarsia elegans","Michaelsarsia elegans","Michaelsarsia elegans","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Syracosphaeraceae_Michaelsarsia_Michaelsarsia elegans"
"518",235962,235962,"Oolithus fragilis","Oolithotus fragilis","Oolithotus fragilis","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calcidiscaceae_Oolithotus_Oolithotus fragilis"
"519",235970,235970,"Pontosphaera dicospora","Pontosphaera discopora","Pontosphaera discopora","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Zygodiscales_Pontosphaeraceae_Pontosphaera_Pontosphaera discopora"
"520",235972,235972,"Rhabdosphaera claviger","Rhabdosphaera claviger","Rhabdolithes claviger","Functional group:plankton > phytoplankton","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Rhabdosphaeraceae_Rhabdosphaera_Rhabdosphaera clavigera"
"521",235976,235976,"Syracosphaera hystrica","Syracosphaera histrica","Syracosphaera histrica","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Syracosphaeraceae_Syracosphaera_Syracosphaera histrica"
"522",235979,235979,"Syracosphaera pulchra","Syracosphaera pulchra","Syracosphaera pulchra","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Syracosphaeraceae_Syracosphaera_Syracosphaera pulchra"
"523",235982,235982,"Umbellosphaera irregularis","Umbellosphaera irregularis","Umbellosphaera irregularis","NA","Chromista_Hacrobia_Haptophyta_Haptophyta incertae sedis_Umbellosphaeraceae_Umbellosphaera_Umbellosphaera irregularis"
"524",235985,235985,"Umbilicosphaera sibogae","Umbilicosphaera sibogae","Umbilicosphaera sibogae","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calcidiscaceae_Umbilicosphaera_Umbilicosphaera sibogae"
"525",235989,235989,"Anthosphaera robusta","Anthosphaera robusta","Algirosphaera robusta","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Coccolithales_Calyptrosphaeraceae_Anthosphaera_Anthosphaera robusta"
"526",236058,236058,"Haloppapus adriaticus","Michaelsarsia adriaticus","Michaelsarsia adriaticus","NA","Chromista_Hacrobia_Haptophyta_Prymnesiophyceae_Syracosphaerales_Syracosphaeraceae_Michaelsarsia_Michaelsarsia adriatica"
"527",248058,248058,"Eucampia cornuta","Eucampia cornuta","Eucampia cornuta","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Biddulphianae_Hemiaulales_Hemiaulaceae_Eucampia_Eucampia cornuta"
"528",248060,248060,"Thalasiothrix mediterraneus","Thalassiothrix mediterranea","Thalassiothrix mediterranea","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Fragilariophycidae_Fragilariophycanae_Thalassionematales_Thalassionemataceae_Thalassiothrix_Thalassiothrix mediterranea"
"529",248062,248062,"Rhizosolenia castracaney","Rhizosolenia castracanei","Rhizosolenia castracanei","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Rhizosolenianae_Rhizosoleniales_Rhizosoleniaceae_Rhizosolenia_Rhizosolenia castracanei"
"530",248063,248063,"Haslea waiwrikae","Haslea wawrikae","Haslea wawrikae","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Naviculales_Naviculaceae_Haslea_Haslea wawrikae"
"531",248064,248064,"Dactyliosolen phuketensis","Dactyliosolen phuketensis","Dactyliosolen phuketensis","Functional group:plankton > phytoplankton","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Rhizosolenianae_Rhizosoleniales_Rhizosoleniaceae_Dactyliosolen_Dactyliosolen phuketensis"
"532",248065,248065,"Chaetoceros pendulus","Chaetoceros pendulus","Chaetoceros pendulus","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Chaetocerotanae_Chaetocerotanae incertae sedis_Chaetocerotaceae_Chaetoceros_Chaetoceros pendulus"
"533",248066,248066,"Bacteriastrum comosum","Bacteriastrum comosum","Bacteriastrum comosum","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Chaetocerotanae_Chaetocerotanae incertae sedis_Chaetocerotaceae_Bacteriastrum_Bacteriastrum comosum"
"534",248069,248069,"Asterolampra sp.","Asterolampra sp.","Asterolampra sp.","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Coscinodiscanae_Asterolamprales_Asterolampraceae_Asterolampra"
"535",248076,248076,"Synedra hennedeyana","Synedra hennedyana","Toxarium hennedyanum","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Fragilariophycidae_Fragilariophycanae_Toxariales_Toxariaceae_Toxarium_Toxarium hennedyanum"
"536",248081,248081,"Climacosphaenia sp.","Climacosphenia sp.","Climacosphenia sp.","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Fragilariophycidae_Fragilariophycanae_Climacospheniales_Climacospheniaceae_Climacosphenia"
"537",248090,248090,"Podocystis adriaticus","Podocystis adriatica","Podocystis adriatica","Functional group:benthos","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Fragilariophycidae_Fragilariophycanae_Fragilariales_Fragilariaceae_Podocystis_Podocystis adriatica"
"538",292726,292726,"Lioloma sp.","Lioloma sp.","Lioloma sp.","Functional group:plankton > phytoplankton","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Fragilariophycidae_Fragilariophycanae_Thalassionematales_Thalassionemataceae_Lioloma"
"539",292896,292896,"Myrionecta rubra (Mesodinium rubrum)","Myrionecta rubra","Mesodinium rubrum","NA","Chromista_Harosa_Alveolata_Ciliophora_Intramacronucleata_Rhabdophora_Litostomatea_Haptoria_Cyclotrichiida_Mesodiniidae_Myrionecta_Myrionecta rubra"
"540",341379,341379,"Nitzschia sicula","Nitzschia sicula","Nitzschia sicula","Functional group:benthos","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Bacillariales_Bacillariaceae_Nitzschia_Nitzschia sicula"
"541",341473,341473,"Chaetoceros castracanei","Chaetoceros castracanei","Chaetoceros castracanei","Functional group:plankton > phytoplankton","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Chaetocerotanae_Chaetocerotanae incertae sedis_Chaetocerotaceae_Chaetoceros_Chaetoceros castracanei"
"542",341479,341479,"Chaetoceros cf. neglectus","Chaetoceros cf. neglectus","Chaetoceros cf. neglectus","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Chaetocerotanae_Chaetocerotanae incertae sedis_Chaetocerotaceae_Chaetoceros_Chaetoceros neglectus"
"543",341542,341542,"Ephemera planamembranacea","Ephemera planamembranacea","Ephemera planamembranacea","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Naviculales_Naviculineae_Plagiotropidaceae_Ephemera_Ephemera planamembranacea"
"544",345435,345435,"Streptotheca thamensis","Streptotheca thamensis","Helicotheca tamesis","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Biddulphianae_Hemiaulales_Bellerocheaceae_Streptotheca_Streptotheca thamensis"
"545",345436,345436,"Brachiomonas","Brachiomonas sp.","Brachiomonas sp.","Paraphyletic group:Algae > Macroalgae, Unicellularity:non-unicellular","Plantae_Viridiplantae_Chlorophyta_Chlorophytina_Chlorophyceae_Chlamydomonadales_Chlamydomonadaceae_Brachiomonas"
"546",345529,345529,"Thalassiosira aestivalis","Thalassiosira aestivalis","Thalassiosira aestivalis","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Thalassiosiranae_Thalassiosirales_Thalassiosiraceae_Thalassiosira_Thalassiosira aestivalis"
"547",345849,345849,"Coscinodiscus excentricus","Coscinodiscus excentricus","Thalassiosira eccentrica","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Coscinodiscophycidae_Coscinodiscanae_Coscinodiscales_Coscinodiscaceae_Coscinodiscus_Coscinodiscus excentricus"
"548",366283,366283,"Pseudoeunotia doliolus","Pseudoeunotia doliolus","Fragilariopsis doliolus","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Bacillariales_Bacillariaceae_Pseudoeunotia_Pseudoeunotia doliolus"
"549",390662,390662,"Nitzchia insignis","Nitzschia insignis","Nitzschia insignis","Functional group:benthos","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Bacillariales_Bacillariaceae_Nitzschia_Nitzschia insignis"
"550",409630,409630,"Gloeotrichia echinulata","Gloeotrichia echinulata","Gloeotrichia echinulata","Functional group:plankton > phytoplankton","Bacteria_Gracilicutes_Cyanobacteria_Cyanophyceae_Nostocophycideae_Nostocales_Gloeotrichiaceae_Gloeotrichia_Gloeotrichia echinulata"
"551",411765,411765,"Pseudonitzschia lineola","Pseudo-nitzschia cf. lineola","Pseudo-nitzschia cf. lineola","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Bacillariales_Bacillariaceae_Pseudo-nitzschia_Pseudo-nitzschia lineola"
"552",418124,418124,"Gymnodinium mirabile","Gymnodinium mirabile","Gymnodinium mirabile","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gymnodiniales_Gymnodiniaceae_Gymnodinium_Gymnodinium mirabile"
"553",418125,418125,"Gymnodinium mitratum","Gymnodinium mitratum","Gymnodinium mitratum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Gymnodiniales_Gymnodiniaceae_Gymnodinium_Gymnodinium mitratum"
"554",418151,418151,"Protoperidinium latum","Protoperidinium latum","Protoperidinium latum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium latum"
"555",418153,418153,"Protoperidinium orbiculare","Protoperidinium orbiculare","Protoperidinium orbiculare","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Protoperidiniaceae_Protoperidinium_Protoperidinium orbiculare"
"556",418161,418161,"Podolampas spinifer","Podolampas spinifer","Podolampas spinifer","Body size (qualitative):<0.2 mm, Functional group:plankton > microplankton","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Peridiniales_Podolampadaceae_Podolampas_Podolampas spinifer"
"557",418168,418168,"Phalacroma ovum","Phalacroma ovum","Phalacroma ovum","NA","Chromista_Harosa_Alveolata_Myzozoa_Dinozoa_Dinoflagellata_Dinophyceae_Dinophysiales_Oxyphysaceae_Phalacroma_Phalacroma ovum"
"558",418196,418196,"Nitzchia fluminense","Nitzschia fluminensis","Nitzschia fluminensis","Functional group:benthos","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Bacillariales_Bacillariaceae_Nitzschia_Nitzschia fluminensis"
"559",418221,418221,"Pseudonitzschia subfraudulenta","Pseudo-nitzschia subfraudulenta","Pseudo-nitzschia subfraudulenta","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Bacillariales_Bacillariaceae_Pseudo-nitzschia_Pseudo-nitzschia subfraudulenta"
"560",418236,418236,"Amphora cleve","Amphora clevei","Amphora clevei","Functional group:benthos","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Thalassiophysales_Catenulaceae_Amphora_Amphora clevei"
"561",418299,418299,"Mastogloia erythrea","Mastogloia erythraea","Mastogloia erythraea","Functional group:benthos","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Mastogloiales_Mastogloiaceae_Mastogloia_Mastogloia erythraea"
"562",418385,418385,"Navicula yaensis","Navicula yarrensis","Pinnunavis yarrensis","NA","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Naviculales_Naviculaceae_Navicula_Navicula yarrensis"
"563",418456,418456,"Surirella recedens","Surirella recedens","Surirella recedens","Functional group:benthos","Chromista_Harosa_Heterokonta_Ochrophyta_Khakista_Bacillariophyceae_Bacillariophycidae_Bacillariophycanae_Surirellales_Surirellaceae_Surirella_Surirella recedens"
